Line Item ID,Chk#,Item Description,Sales Category,Regular Price,Qty,Line Total,Comp,Void,Fire Time
li_006529,chk_01693,Mushroom Risotto,food,26,1,26,0,0,2026-01-01T10:25:00.000Z
li_006530,chk_01693,Lobster Tail,food,48,1,48,0,0,2026-01-01T10:28:00.000Z
li_006531,chk_01693,Corona,beverage,8,1,8,0,0,2026-01-01T10:31:00.000Z
li_006532,chk_01693,Lobster Tail,food,48,1,48,0,0,2026-01-01T10:34:00.000Z
li_006533,chk_01693,Cabernet Glass,beverage,16,2,32,0,0,2026-01-01T10:37:00.000Z
li_006534,chk_01694,Pan-Seared Sea Bass,food,38,1,38,0,0,2025-12-19T12:57:00.000Z
li_006535,chk_01694,Paloma,beverage,13,2,26,0,0,2025-12-19T13:00:00.000Z
li_006536,chk_01694,Corona,beverage,8,2,16,0,0,2025-12-19T13:03:00.000Z
li_006537,chk_01694,Grilled Chicken,food,19,1,19,0,0,2025-12-19T13:06:00.000Z
li_006538,chk_01694,Fish Tacos,food,20,1,20,0,0,2025-12-19T13:09:00.000Z
li_006539,chk_01694,Club Sandwich,food,18,1,18,0,0,2025-12-19T13:12:00.000Z
li_006540,chk_01695,Sauvignon Blanc,beverage,13,2,26,0,0,2026-01-27T19:06:00.000Z
li_006541,chk_01695,Cheese Pizza,food,16,1,16,0,0,2026-01-27T19:09:00.000Z
li_006542,chk_01695,BLT Wrap,food,16,1,16,0,0,2026-01-27T19:12:00.000Z
li_006543,chk_01696,Wagyu Burger,food,21,1,21,0,0,2026-01-14T08:38:00.000Z
li_006544,chk_01696,Lobster Tail,food,48,1,48,0,0,2026-01-14T08:41:00.000Z
li_006545,chk_01696,Club Sandwich,food,18,1,18,0,0,2026-01-14T08:44:00.000Z
li_006546,chk_01696,Braised Short Ribs,food,34,1,34,1,0,2026-01-14T08:47:00.000Z
li_006547,chk_01697,Whiskey Sour,beverage,14,1,14,0,0,2026-02-22T15:47:00.000Z
li_006548,chk_01698,Sauvignon Blanc,beverage,13,2,26,0,0,2026-02-22T15:09:00.000Z
li_006549,chk_01699,Espresso,beverage,5,1,5,0,0,2026-01-10T08:19:00.000Z
li_006550,chk_01699,Pulled Pork Sliders,food,17,1,17,0,0,2026-01-10T08:22:00.000Z
li_006551,chk_01700,French Onion Soup,food,12,1,12,0,0,2025-12-27T11:29:00.000Z
li_006552,chk_01700,Shrimp Scampi,food,28,1,28,0,1,2025-12-27T11:32:00.000Z
li_006553,chk_01700,Gin and Tonic,beverage,12,1,12,0,0,2025-12-27T11:35:00.000Z
li_006554,chk_01700,Caesar Salad,food,16.5,1,16.5,0,0,2025-12-27T11:38:00.000Z
li_006555,chk_01700,Chicken Parmigiana,food,24,1,24,0,0,2025-12-27T11:41:00.000Z
li_006556,chk_01701,Modelo Draft,beverage,8,2,16,0,0,2026-02-05T14:00:00.000Z
li_006557,chk_01701,Tuna Tartare,food,22,1,22,0,0,2026-02-05T14:03:00.000Z
li_006558,chk_01701,Gin and Tonic,beverage,12,1,12,0,0,2026-02-05T14:06:00.000Z
li_006559,chk_01701,Crab Cake,food,28,1,28,0,0,2026-02-05T14:09:00.000Z
li_006560,chk_01701,BLT Wrap,food,16,1,16,0,0,2026-02-05T14:12:00.000Z
li_006561,chk_01701,Club Sandwich,food,18,1,18,0,0,2026-02-05T14:15:00.000Z
li_006562,chk_01702,Wagyu Burger,food,21,1,21,0,0,2026-01-22T20:10:00.000Z
li_006563,chk_01702,Pulled Pork Sliders,food,17,1,17,0,0,2026-01-22T20:13:00.000Z
li_006564,chk_01702,Aperol Spritz,beverage,14,2,28,0,0,2026-01-22T20:16:00.000Z
li_006565,chk_01703,French Onion Soup,food,12,1,12,0,0,2026-03-03T08:41:00.000Z
li_006566,chk_01703,French Onion Soup,food,12,1,12,0,0,2026-03-03T08:44:00.000Z
li_006567,chk_01703,Turkey Club,food,18,1,18,0,0,2026-03-03T08:47:00.000Z
li_006568,chk_01703,Braised Short Ribs,food,34,1,34,0,0,2026-03-03T08:50:00.000Z
li_006569,chk_01704,Craft IPA Draft,beverage,9,1,9,0,0,2026-02-18T16:51:00.000Z
li_006570,chk_01705,Hot Dog,food,9,1,9,0,0,2026-01-05T18:22:00.000Z
li_006571,chk_01705,Chicken Parmigiana,food,24,1,24,0,0,2026-01-05T18:25:00.000Z
li_006572,chk_01706,Filet Mignon,food,52,1,52,0,0,2025-12-23T11:32:00.000Z
li_006573,chk_01706,Whiskey Sour,beverage,14,1,14,0,0,2025-12-23T11:35:00.000Z
li_006574,chk_01706,French Onion Soup,food,12,1,12,0,0,2025-12-23T11:38:00.000Z
li_006575,chk_01706,Wings Basket,food,16,1,16,0,0,2025-12-23T11:41:00.000Z
li_006576,chk_01706,Whiskey Sour,beverage,14,2,28,0,0,2025-12-23T11:44:00.000Z
li_006577,chk_01706,Grilled Chicken,food,19,1,19,0,0,2025-12-23T11:47:00.000Z
li_006578,chk_01707,Corona,beverage,8,1,8,0,0,2026-01-22T20:32:00.000Z
li_006579,chk_01707,Mushroom Risotto,food,26,1,26,0,0,2026-01-22T20:35:00.000Z
li_006580,chk_01707,Mimosa,beverage,12,2,24,0,0,2026-01-22T20:38:00.000Z
li_006581,chk_01708,Club Sandwich,food,18,1,18,0,0,2026-03-03T14:41:00.000Z
li_006582,chk_01708,Loaded Nachos,food,17,1,17,0,0,2026-03-03T14:44:00.000Z
li_006583,chk_01708,Aperol Spritz,beverage,14,1,14,0,0,2026-03-03T14:47:00.000Z
li_006584,chk_01708,Grilled Chicken,food,19,1,19,0,0,2026-03-03T14:50:00.000Z
li_006585,chk_01708,Pulled Pork Sliders,food,17,1,17,0,0,2026-03-03T14:53:00.000Z
li_006586,chk_01708,Aperol Spritz,beverage,14,1,14,0,1,2026-03-03T14:56:00.000Z
li_006587,chk_01709,Shrimp Scampi,food,28,1,28,0,0,2026-02-18T16:13:00.000Z
li_006588,chk_01710,Sparkling Water,beverage,4,1,4,0,0,2026-01-05T09:22:00.000Z
li_006589,chk_01710,Sauvignon Blanc,beverage,13,2,26,0,0,2026-01-05T09:25:00.000Z
li_006590,chk_01711,Iced Tea,beverage,4,1,4,0,0,2025-12-23T11:54:00.000Z
li_006591,chk_01711,Craft IPA Draft,beverage,9,1,9,0,0,2025-12-23T11:57:00.000Z
li_006592,chk_01711,Grilled Chicken,food,19,1,19,0,0,2025-12-23T12:00:00.000Z
li_006593,chk_01711,French Onion Soup,food,12,1,12,1,0,2025-12-23T12:03:00.000Z
li_006594,chk_01711,Wagyu Burger,food,21,1,21,0,0,2025-12-23T12:06:00.000Z
li_006595,chk_01711,Michelob Ultra,beverage,7,2,14,0,0,2025-12-23T12:09:00.000Z
li_006596,chk_01712,Whiskey Sour,beverage,14,2,28,0,0,2026-01-31T19:03:00.000Z
li_006597,chk_01712,Iced Tea,beverage,4,1,4,0,0,2026-01-31T19:06:00.000Z
li_006598,chk_01712,Sparkling Water,beverage,4,1,4,0,0,2026-01-31T19:09:00.000Z
li_006599,chk_01712,Braised Short Ribs,food,34,1,34,0,1,2026-01-31T19:12:00.000Z
li_006600,chk_01712,Ranch Water,beverage,12,1,12,0,0,2026-01-31T19:15:00.000Z
li_006601,chk_01712,Filet Mignon,food,52,1,52,0,0,2026-01-31T19:18:00.000Z
li_006602,chk_01713,Turkey Club,food,18,1,18,0,0,2026-01-18T07:35:00.000Z
li_006603,chk_01713,Charcuterie Board,food,24,1,24,0,0,2026-01-18T07:38:00.000Z
li_006604,chk_01713,Margarita,beverage,14,1,14,0,0,2026-01-18T07:41:00.000Z
li_006605,chk_01713,Mimosa,beverage,12,1,12,0,0,2026-01-18T07:44:00.000Z
li_006606,chk_01714,NY Strip Steak,food,45,1,45,0,0,2025-12-23T11:54:00.000Z
li_006607,chk_01714,Pan-Seared Sea Bass,food,38,1,38,0,0,2025-12-23T11:57:00.000Z
li_006608,chk_01714,Mimosa,beverage,12,2,24,0,0,2025-12-23T12:00:00.000Z
li_006609,chk_01714,Charcuterie Board,food,24,1,24,0,0,2025-12-23T12:03:00.000Z
li_006610,chk_01714,Wedge Salad,food,14,1,14,0,0,2025-12-23T12:06:00.000Z
li_006611,chk_01714,Corona,beverage,8,1,8,0,0,2025-12-23T12:09:00.000Z
li_006612,chk_01715,Crab Cake,food,28,1,28,0,0,2026-01-31T19:03:00.000Z
li_006613,chk_01715,Mimosa,beverage,12,1,12,0,0,2026-01-31T19:06:00.000Z
li_006614,chk_01715,Fish Tacos,food,20,1,20,0,0,2026-01-31T19:09:00.000Z
li_006615,chk_01716,Gin and Tonic,beverage,12,1,12,0,0,2026-01-18T07:35:00.000Z
li_006616,chk_01716,Paloma,beverage,13,1,13,0,0,2026-01-18T07:38:00.000Z
li_006617,chk_01716,BLT Wrap,food,16,1,16,0,0,2026-01-18T07:41:00.000Z
li_006618,chk_01716,French Onion Soup,food,12,1,12,0,0,2026-01-18T07:44:00.000Z
li_006619,chk_01717,Cobb Salad,food,19,1,19,0,0,2026-02-26T14:44:00.000Z
li_006620,chk_01717,Wagyu Burger,food,21,1,21,0,0,2026-02-26T14:47:00.000Z
li_006621,chk_01717,BLT Wrap,food,16,1,16,0,0,2026-02-26T14:50:00.000Z
li_006622,chk_01717,Arnold Palmer,beverage,5,1,5,0,0,2026-02-26T14:53:00.000Z
li_006623,chk_01717,Pan-Seared Sea Bass,food,38,1,38,0,0,2026-02-26T14:56:00.000Z
li_006624,chk_01717,Charcuterie Board,food,24,1,24,0,1,2026-02-26T14:59:00.000Z
li_006625,chk_01718,French Onion Soup,food,12,1,12,0,0,2026-02-13T17:16:00.000Z
li_006626,chk_01718,Loaded Nachos,food,17,1,17,0,0,2026-02-13T17:19:00.000Z
li_006627,chk_01719,Mushroom Risotto,food,26,1,26,0,0,2026-01-14T17:16:00.000Z
li_006628,chk_01719,Moscow Mule,beverage,13,1,13,0,0,2026-01-14T17:19:00.000Z
li_006629,chk_01720,Loaded Nachos,food,17,1,17,0,0,2025-12-31T10:26:00.000Z
li_006630,chk_01720,Pan-Seared Sea Bass,food,38,1,38,0,0,2025-12-31T10:29:00.000Z
li_006631,chk_01720,Wagyu Burger,food,21,1,21,0,0,2025-12-31T10:32:00.000Z
li_006632,chk_01720,Mushroom Risotto,food,26,1,26,0,0,2025-12-31T10:35:00.000Z
li_006633,chk_01720,Pan-Seared Sea Bass,food,38,1,38,0,0,2025-12-31T10:38:00.000Z
li_006634,chk_01721,Pinot Noir Glass,beverage,15,1,15,0,0,2026-02-09T12:57:00.000Z
li_006635,chk_01721,Hot Dog,food,9,1,9,0,0,2026-02-09T13:00:00.000Z
li_006636,chk_01721,Lobster Tail,food,48,1,48,0,0,2026-02-09T13:03:00.000Z
li_006637,chk_01721,Wagyu Burger,food,21,1,21,0,0,2026-02-09T13:06:00.000Z
li_006638,chk_01721,Grilled Chicken,food,19,1,19,0,0,2026-02-09T13:09:00.000Z
li_006639,chk_01721,Iced Tea,beverage,4,1,4,0,0,2026-02-09T13:12:00.000Z
li_006640,chk_01722,Chardonnay Glass,beverage,14,1,14,0,0,2026-01-27T19:07:00.000Z
li_006641,chk_01722,Whiskey Sour,beverage,14,2,28,0,0,2026-01-27T19:10:00.000Z
li_006642,chk_01722,Club Sandwich,food,18,1,18,0,0,2026-01-27T19:13:00.000Z
li_006643,chk_01723,Braised Short Ribs,food,34,1,34,0,0,2026-03-07T08:38:00.000Z
li_006644,chk_01723,Tuna Tartare,food,22,1,22,0,0,2026-03-07T08:41:00.000Z
li_006645,chk_01723,Cabernet Glass,beverage,16,2,32,0,0,2026-03-07T08:44:00.000Z
li_006646,chk_01723,Coors Light Draft,beverage,7,1,7,0,0,2026-03-07T08:47:00.000Z
li_006647,chk_01724,NY Strip Steak,food,45,1,45,0,0,2026-02-22T15:48:00.000Z
li_006648,chk_01725,Michelob Ultra,beverage,7,1,7,0,0,2026-01-09T17:19:00.000Z
li_006649,chk_01725,Charcuterie Board,food,24,1,24,0,0,2026-01-09T17:22:00.000Z
li_006650,chk_01726,Garden Salad,food,12,1,12,0,0,2025-12-27T11:29:00.000Z
li_006651,chk_01726,Grilled Salmon,food,32,1,32,0,0,2025-12-27T11:32:00.000Z
li_006652,chk_01726,Wings Basket,food,16,1,16,0,0,2025-12-27T11:35:00.000Z
li_006653,chk_01726,Ranch Water,beverage,12,2,24,0,0,2025-12-27T11:38:00.000Z
li_006654,chk_01726,Hot Dog,food,9,1,9,0,0,2025-12-27T11:41:00.000Z
li_006655,chk_01727,Fish Tacos,food,20,1,20,0,0,2026-02-04T14:00:00.000Z
li_006656,chk_01727,Coors Light Draft,beverage,7,2,14,0,0,2026-02-04T14:03:00.000Z
li_006657,chk_01727,Pinot Noir Glass,beverage,15,1,15,0,0,2026-02-04T14:06:00.000Z
li_006658,chk_01727,Espresso,beverage,5,1,5,0,0,2026-02-04T14:09:00.000Z
li_006659,chk_01727,Chardonnay Glass,beverage,14,1,14,0,0,2026-02-04T14:12:00.000Z
li_006660,chk_01727,Charcuterie Board,food,24,1,24,0,0,2026-02-04T14:15:00.000Z
li_006661,chk_01728,Caesar Salad,food,16.5,1,16.5,0,0,2026-03-07T13:38:00.000Z
li_006662,chk_01728,BLT Wrap,food,16,1,16,0,0,2026-03-07T13:41:00.000Z
li_006663,chk_01728,Craft IPA Draft,beverage,9,2,18,0,0,2026-03-07T13:44:00.000Z
li_006664,chk_01728,Loaded Nachos,food,17,1,17,0,0,2026-03-07T13:47:00.000Z
li_006665,chk_01729,Pinot Noir Glass,beverage,15,1,15,0,0,2026-02-22T15:10:00.000Z
li_006666,chk_01730,Old Fashioned,beverage,15,1,15,1,0,2026-01-09T08:19:00.000Z
li_006667,chk_01730,Caprese Salad,food,15,1,15,0,0,2026-01-09T08:22:00.000Z
li_006668,chk_01731,Pan-Seared Sea Bass,food,38,1,38,0,0,2025-12-27T11:51:00.000Z
li_006669,chk_01731,Arnold Palmer,beverage,5,1,5,0,0,2025-12-27T11:54:00.000Z
li_006670,chk_01731,Shrimp Scampi,food,28,1,28,0,0,2025-12-27T11:57:00.000Z
li_006671,chk_01731,Filet Mignon,food,52,1,52,0,0,2025-12-27T12:00:00.000Z
li_006672,chk_01731,Chicken Parmigiana,food,24,1,24,0,0,2025-12-27T12:03:00.000Z
li_006673,chk_01732,Crab Cake,food,28,1,28,0,0,2026-02-04T19:00:00.000Z
li_006674,chk_01732,Garden Salad,food,12,1,12,0,0,2026-02-04T19:03:00.000Z
li_006675,chk_01732,Pulled Pork Sliders,food,17,1,17,0,0,2026-02-04T19:06:00.000Z
li_006676,chk_01732,Pinot Noir Glass,beverage,15,1,15,0,0,2026-02-04T19:09:00.000Z
li_006677,chk_01732,Mushroom Risotto,food,26,1,26,0,0,2026-02-04T19:12:00.000Z
li_006678,chk_01732,Wagyu Burger,food,21,1,21,0,0,2026-02-04T19:15:00.000Z
li_006679,chk_01733,Caprese Salad,food,15,1,15,0,0,2026-01-22T20:32:00.000Z
li_006680,chk_01733,Espresso,beverage,5,1,5,0,0,2026-01-22T20:35:00.000Z
li_006681,chk_01733,Paloma,beverage,13,1,13,0,0,2026-01-22T20:38:00.000Z
li_006682,chk_01734,NY Strip Steak,food,45,1,45,0,0,2026-03-03T14:41:00.000Z
li_006683,chk_01734,French Onion Soup,food,12,1,12,0,0,2026-03-03T14:44:00.000Z
li_006684,chk_01734,Wings Basket,food,16,1,16,0,0,2026-03-03T14:47:00.000Z
li_006685,chk_01734,Modelo Draft,beverage,8,1,8,0,0,2026-03-03T14:50:00.000Z
li_006686,chk_01735,Michelob Ultra,beverage,7,2,14,0,0,2026-02-04T19:00:00.000Z
li_006687,chk_01735,Fish Tacos,food,20,1,20,0,0,2026-02-04T19:03:00.000Z
li_006688,chk_01736,Paloma,beverage,13,2,26,0,0,2026-01-22T20:32:00.000Z
li_006689,chk_01736,Cappuccino,beverage,6,1,6,0,0,2026-01-22T20:35:00.000Z
li_006690,chk_01736,Mimosa,beverage,12,1,12,0,0,2026-01-22T20:38:00.000Z
li_006691,chk_01737,Lobster Tail,food,48,1,48,0,0,2026-03-02T14:41:00.000Z
li_006692,chk_01737,Braised Short Ribs,food,34,1,34,0,0,2026-03-02T14:44:00.000Z
li_006693,chk_01737,Sauvignon Blanc,beverage,13,1,13,0,0,2026-03-02T14:47:00.000Z
li_006694,chk_01737,Grilled Chicken,food,19,1,19,0,0,2026-03-02T14:50:00.000Z
li_006695,chk_01737,Aperol Spritz,beverage,14,2,28,0,0,2026-03-02T14:53:00.000Z
li_006696,chk_01737,Wedge Salad,food,14,1,14,0,0,2026-03-02T14:56:00.000Z
li_006697,chk_01738,Grilled Salmon,food,32,1,32,0,0,2026-02-17T16:13:00.000Z
li_006698,chk_01739,Pinot Noir Glass,beverage,15,2,30,0,0,2026-01-05T09:23:00.000Z
li_006699,chk_01739,Chardonnay Glass,beverage,14,1,14,0,0,2026-01-05T09:26:00.000Z
li_006700,chk_01739,Paloma,beverage,13,2,26,0,0,2026-01-05T09:29:00.000Z
li_006701,chk_01739,Tuna Tartare,food,22,1,22,0,0,2026-01-05T09:32:00.000Z
li_006702,chk_01739,Whiskey Sour,beverage,14,1,14,0,0,2026-01-05T09:35:00.000Z
li_006703,chk_01740,Grilled Salmon,food,32,1,32,0,0,2025-12-22T11:54:00.000Z
li_006704,chk_01740,Grilled Chicken,food,19,1,19,0,0,2025-12-22T11:57:00.000Z
li_006705,chk_01740,Lobster Tail,food,48,1,48,1,0,2025-12-22T12:00:00.000Z
li_006706,chk_01740,Chardonnay Glass,beverage,14,1,14,0,0,2025-12-22T12:03:00.000Z
li_006707,chk_01740,Wedge Salad,food,14,1,14,1,0,2025-12-22T12:06:00.000Z
li_006708,chk_01740,Gin and Tonic,beverage,12,1,12,0,0,2025-12-22T12:09:00.000Z
li_006709,chk_01741,Margarita,beverage,14,2,28,0,0,2026-01-04T09:23:00.000Z
li_006710,chk_01741,BLT Wrap,food,16,1,16,0,0,2026-01-04T09:26:00.000Z
li_006711,chk_01741,Pinot Noir Glass,beverage,15,2,30,0,0,2026-01-04T09:29:00.000Z
li_006712,chk_01741,Pan-Seared Sea Bass,food,38,1,38,0,1,2026-01-04T09:32:00.000Z
li_006713,chk_01741,Gin and Tonic,beverage,12,2,24,0,0,2026-01-04T09:35:00.000Z
li_006714,chk_01742,Whiskey Sour,beverage,14,2,28,0,0,2026-02-13T11:54:00.000Z
li_006715,chk_01742,Old Fashioned,beverage,15,2,30,0,0,2026-02-13T11:57:00.000Z
li_006716,chk_01742,Cappuccino,beverage,6,2,12,0,0,2026-02-13T12:00:00.000Z
li_006717,chk_01742,Mimosa,beverage,12,1,12,0,0,2026-02-13T12:03:00.000Z
li_006718,chk_01742,French Onion Soup,food,12,1,12,0,0,2026-02-13T12:06:00.000Z
li_006719,chk_01742,Chicken Parmigiana,food,24,1,24,0,0,2026-02-13T12:09:00.000Z
li_006720,chk_01743,Grilled Chicken,food,19,1,19,0,0,2026-01-31T19:04:00.000Z
li_006721,chk_01743,Chicken Parmigiana,food,24,1,24,0,0,2026-01-31T19:07:00.000Z
li_006722,chk_01743,NY Strip Steak,food,45,1,45,0,0,2026-01-31T19:10:00.000Z
li_006723,chk_01744,Mimosa,beverage,12,2,24,0,0,2025-12-18T07:35:00.000Z
li_006724,chk_01744,Fish Tacos,food,20,1,20,0,0,2025-12-18T07:38:00.000Z
li_006725,chk_01744,Whiskey Sour,beverage,14,2,28,0,0,2025-12-18T07:41:00.000Z
li_006726,chk_01744,Bloody Mary,beverage,14,2,28,0,0,2025-12-18T07:44:00.000Z
li_006727,chk_01745,Corona,beverage,8,2,16,0,0,2026-02-26T14:45:00.000Z
li_006728,chk_01745,Charcuterie Board,food,24,1,24,0,0,2026-02-26T14:48:00.000Z
li_006729,chk_01745,Chicken Parmigiana,food,24,1,24,0,0,2026-02-26T14:51:00.000Z
li_006730,chk_01745,Mushroom Risotto,food,26,1,26,0,0,2026-02-26T14:54:00.000Z
li_006731,chk_01745,Craft IPA Draft,beverage,9,1,9,0,0,2026-02-26T14:57:00.000Z
li_006732,chk_01745,Chicken Parmigiana,food,24,1,24,0,1,2026-02-26T15:00:00.000Z
li_006733,chk_01746,Chardonnay Glass,beverage,14,2,28,0,0,2026-01-13T17:16:00.000Z
li_006734,chk_01746,BLT Wrap,food,16,1,16,0,0,2026-01-13T17:19:00.000Z
li_006735,chk_01747,Bloody Mary,beverage,14,2,28,0,0,2025-12-31T10:26:00.000Z
li_006736,chk_01747,Margarita,beverage,14,2,28,0,0,2025-12-31T10:29:00.000Z
li_006737,chk_01747,Grilled Chicken,food,19,1,19,0,0,2025-12-31T10:32:00.000Z
li_006738,chk_01747,Braised Short Ribs,food,34,1,34,0,0,2025-12-31T10:35:00.000Z
li_006739,chk_01747,Mimosa,beverage,12,1,12,0,0,2025-12-31T10:38:00.000Z
li_006740,chk_01748,Michelob Ultra,beverage,7,1,7,0,0,2025-12-18T12:57:00.000Z
li_006741,chk_01748,Cobb Salad,food,19,1,19,0,0,2025-12-18T13:00:00.000Z
li_006742,chk_01748,Cappuccino,beverage,6,1,6,0,0,2025-12-18T13:03:00.000Z
li_006743,chk_01748,Loaded Nachos,food,17,1,17,0,0,2025-12-18T13:06:00.000Z
li_006744,chk_01748,Cobb Salad,food,19,1,19,0,0,2025-12-18T13:09:00.000Z
li_006745,chk_01748,Cheese Pizza,food,16,1,16,0,0,2025-12-18T13:12:00.000Z
li_006746,chk_01749,Whiskey Sour,beverage,14,1,14,0,0,2026-01-26T20:07:00.000Z
li_006747,chk_01749,Sauvignon Blanc,beverage,13,1,13,0,0,2026-01-26T20:10:00.000Z
li_006748,chk_01749,Turkey Club,food,18,1,18,0,0,2026-01-26T20:13:00.000Z
li_006749,chk_01750,Filet Mignon,food,52,1,52,0,0,2026-02-26T14:07:00.000Z
li_006750,chk_01750,Garden Salad,food,12,1,12,0,0,2026-02-26T14:10:00.000Z
li_006751,chk_01750,Tuna Tartare,food,22,1,22,0,0,2026-02-26T14:13:00.000Z
li_006752,chk_01750,Hot Dog,food,9,1,9,0,0,2026-02-26T14:16:00.000Z
li_006753,chk_01750,BLT Wrap,food,16,1,16,1,0,2026-02-26T14:19:00.000Z
li_006754,chk_01750,Grilled Salmon,food,32,1,32,0,0,2026-02-26T14:22:00.000Z
li_006755,chk_01751,Braised Short Ribs,food,34,1,34,0,0,2026-01-13T08:16:00.000Z
li_006756,chk_01751,Aperol Spritz,beverage,14,1,14,0,0,2026-01-13T08:19:00.000Z
li_006757,chk_01752,Wagyu Burger,food,21,1,21,0,0,2025-12-31T10:48:00.000Z
li_006758,chk_01752,Hot Dog,food,9,1,9,0,0,2025-12-31T10:51:00.000Z
li_006759,chk_01752,Crab Cake,food,28,1,28,0,0,2025-12-31T10:54:00.000Z
li_006760,chk_01752,Wedge Salad,food,14,1,14,0,0,2025-12-31T10:57:00.000Z
li_006761,chk_01752,Cabernet Glass,beverage,16,1,16,0,0,2025-12-31T11:00:00.000Z
li_006762,chk_01753,Garden Salad,food,12,1,12,1,0,2026-02-08T17:57:00.000Z
li_006763,chk_01753,Paloma,beverage,13,2,26,0,0,2026-02-08T18:00:00.000Z
li_006764,chk_01753,Paloma,beverage,13,2,26,0,0,2026-02-08T18:03:00.000Z
li_006765,chk_01753,Grilled Salmon,food,32,1,32,0,0,2026-02-08T18:06:00.000Z
li_006766,chk_01753,Iced Tea,beverage,4,2,8,0,0,2026-02-08T18:09:00.000Z
li_006767,chk_01753,Pan-Seared Sea Bass,food,38,1,38,0,0,2026-02-08T18:12:00.000Z
li_006768,chk_01754,Ranch Water,beverage,12,2,24,0,0,2026-01-26T20:29:00.000Z
li_006769,chk_01754,Crab Cake,food,28,1,28,0,0,2026-01-26T20:32:00.000Z
li_006770,chk_01754,Chardonnay Glass,beverage,14,2,28,0,0,2026-01-26T20:35:00.000Z
li_006771,chk_01755,Wagyu Burger,food,21,1,21,0,0,2026-03-07T13:38:00.000Z
li_006772,chk_01755,Aperol Spritz,beverage,14,2,28,0,0,2026-03-07T13:41:00.000Z
li_006773,chk_01755,Margarita,beverage,14,2,28,0,0,2026-03-07T13:44:00.000Z
li_006774,chk_01755,Sparkling Water,beverage,4,2,8,0,0,2026-03-07T13:47:00.000Z
li_006775,chk_01756,Corona,beverage,8,1,8,0,0,2026-02-21T15:48:00.000Z
li_006776,chk_01757,Whiskey Sour,beverage,14,2,28,0,0,2026-01-09T17:19:00.000Z
li_006777,chk_01757,Old Fashioned,beverage,15,2,30,0,0,2026-01-09T17:22:00.000Z
li_006778,chk_01758,Hot Dog,food,9,1,9,0,0,2026-01-26T20:29:00.000Z
li_006779,chk_01758,Fish Tacos,food,20,1,20,0,0,2026-01-26T20:32:00.000Z
li_006780,chk_01758,Margarita,beverage,14,2,28,0,0,2026-01-26T20:35:00.000Z
li_006781,chk_01759,Loaded Nachos,food,17,1,17,0,0,2026-03-07T13:39:00.000Z
li_006782,chk_01759,Iced Tea,beverage,4,1,4,0,0,2026-03-07T13:42:00.000Z
li_006783,chk_01759,BLT Wrap,food,16,1,16,0,0,2026-03-07T13:45:00.000Z
li_006784,chk_01759,Chardonnay Glass,beverage,14,1,14,1,0,2026-03-07T13:48:00.000Z
li_006785,chk_01759,Braised Short Ribs,food,34,1,34,0,0,2026-03-07T13:51:00.000Z
li_006786,chk_01759,Corona,beverage,8,2,16,0,0,2026-03-07T13:54:00.000Z
li_006787,chk_01760,Margarita,beverage,14,1,14,0,0,2026-02-21T15:10:00.000Z
li_006788,chk_01761,Moscow Mule,beverage,13,2,26,0,0,2026-01-09T08:20:00.000Z
li_006789,chk_01761,Cabernet Glass,beverage,16,1,16,0,0,2026-01-09T08:23:00.000Z
li_006790,chk_01761,Iced Tea,beverage,4,1,4,0,0,2026-01-09T08:26:00.000Z
li_006791,chk_01761,Pan-Seared Sea Bass,food,38,1,38,0,0,2026-01-09T08:29:00.000Z
li_006792,chk_01762,Cobb Salad,food,19,1,19,0,0,2025-12-26T11:51:00.000Z
li_006793,chk_01762,Whiskey Sour,beverage,14,2,28,0,0,2025-12-26T11:54:00.000Z
li_006794,chk_01762,Ranch Water,beverage,12,2,24,0,1,2025-12-26T11:57:00.000Z
li_006795,chk_01762,Mimosa,beverage,12,1,12,0,0,2025-12-26T12:00:00.000Z
li_006796,chk_01762,Pinot Noir Glass,beverage,15,2,30,0,0,2025-12-26T12:03:00.000Z
li_006797,chk_01763,Cheese Pizza,food,16,1,16,0,0,2026-02-04T19:01:00.000Z
li_006798,chk_01763,Wings Basket,food,16,1,16,0,0,2026-02-04T19:04:00.000Z
li_006799,chk_01764,Margarita,beverage,14,1,14,0,0,2026-02-17T11:51:00.000Z
li_006800,chk_01764,Moscow Mule,beverage,13,1,13,0,0,2026-02-17T11:54:00.000Z
li_006801,chk_01764,BLT Wrap,food,16,1,16,0,0,2026-02-17T11:57:00.000Z
li_006802,chk_01764,Sparkling Water,beverage,4,2,8,0,0,2026-02-17T12:00:00.000Z
li_006803,chk_01764,Loaded Nachos,food,17,1,17,0,0,2026-02-17T12:03:00.000Z
li_006804,chk_01765,Club Sandwich,food,18,1,18,0,0,2026-02-04T19:01:00.000Z
li_006805,chk_01765,Garden Salad,food,12,1,12,0,0,2026-02-04T19:04:00.000Z
li_006806,chk_01766,Grilled Salmon,food,32,1,32,0,0,2025-12-22T20:32:00.000Z
li_006807,chk_01766,Pan-Seared Sea Bass,food,38,1,38,1,0,2025-12-22T20:35:00.000Z
li_006808,chk_01766,Garden Salad,food,12,1,12,0,0,2025-12-22T20:38:00.000Z
li_006809,chk_01767,Bloody Mary,beverage,14,2,28,1,0,2026-03-02T14:42:00.000Z
li_006810,chk_01767,Mimosa,beverage,12,1,12,0,0,2026-03-02T14:45:00.000Z
