Payment ID,Chk#,Settlement Method,Amount,Settlement Time,Split
pay_001184,chk_01184,credit_card,220.37,2026-02-26 15:46:00,0
pay_001185,chk_01185,member_charge,72.68,2026-02-04 19:40:00,0
pay_001186,chk_01186,member_charge,110.81,2025-12-23 12:21:00,0
pay_001187,chk_01187,cash,207.48,2026-03-03 15:01:00,0
pay_001188,chk_01188,cash,40.15,2026-01-18 07:42:00,0
pay_001189,chk_01189,credit_card,153.86,2026-01-05 10:01:00,0
pay_001190,chk_01190,credit_card,180.9,2026-02-13 13:05:00,0
pay_001191,chk_01191,cash,82.88,2026-01-31 20:24:00,0
pay_001192,chk_01192,credit_card,122.82,2025-12-18 08:27:00,0
pay_001193,chk_01193,credit_card,220.37,2026-02-26 15:47:00,0
pay_001194,chk_01194,member_charge,52.2,2026-01-14 17:49:00,0
pay_001195,chk_01195,credit_card,145.67,2026-01-05 10:23:00,0
pay_001196,chk_01196,credit_card,50.6,2026-02-13 19:05:00,0
pay_001197,chk_01197,member_charge,87.45,2026-01-31 20:46:00,0
pay_001198,chk_01198,credit_card,201.59,2025-12-18 13:27:00,0
pay_001199,chk_01199,cash,227.45,2026-02-26 15:09:00,1
pay_001200,chk_01200,member_charge,130.5,2026-01-13 08:49:00,0
pay_001201,chk_01201,credit_card,158.95,2025-12-31 11:30:00,0
pay_001202,chk_01202,cash,192.28,2026-02-09 19:11:00,0
pay_001203,chk_01203,member_charge,85.09,2026-01-26 20:53:00,1
pay_001204,chk_01204,cash,228.73,2026-01-27 15:31:00,1
pay_001205,chk_01205,member_charge,130.5,2026-01-13 08:49:00,0
pay_001206,chk_01206,credit_card,145.13,2025-12-31 11:53:00,0
pay_001207,chk_01207,cash,61.99,2026-02-09 19:12:00,1
pay_001208,chk_01208,member_charge,80.38,2026-01-26 21:15:00,0
pay_001209,chk_01209,credit_card,197.6,2026-03-07 14:33:00,1
pay_001210,chk_01210,cash,29.79,2026-02-22 16:15:00,0
pay_001211,chk_01211,member_charge,142.25,2026-01-09 08:55:00,0
pay_001212,chk_01212,credit_card,155.43,2025-12-27 12:37:00,0
pay_001213,chk_01213,cash,72.68,2026-02-04 20:18:00,0
pay_001214,chk_01214,member_charge,110.81,2026-01-22 21:59:00,0
pay_001215,chk_01215,credit_card,208.72,2026-03-02 15:39:00,0
pay_001216,chk_01216,cash,41.44,2026-02-17 17:21:00,0
pay_001217,chk_01217,member_charge,80.38,2025-12-27 12:15:00,0
pay_001218,chk_01218,cash,197.6,2026-03-07 14:33:00,0
pay_001219,chk_01219,cash,29.79,2026-01-22 16:37:00,0
pay_001220,chk_01220,member_charge,142.25,2026-01-09 08:55:00,0
pay_001221,chk_01221,credit_card,155.43,2026-02-17 12:59:00,0
pay_001222,chk_01222,cash,72.68,2026-02-04 20:19:00,0
pay_001223,chk_01223,member_charge,110.81,2025-12-23 21:21:00,0
pay_001224,chk_01224,credit_card,208.72,2026-03-02 15:41:00,0
pay_001225,chk_01225,cash,41.44,2026-01-18 16:43:00,0
pay_001226,chk_01226,member_charge,153.86,2026-01-04 10:02:00,0
pay_001227,chk_01227,cash,180.9,2026-02-13 13:05:00,0
pay_001228,chk_01228,cash,84.81,2026-01-31 20:25:00,0
pay_001229,chk_01229,credit_card,26.16,2026-02-17 17:59:00,0
pay_001230,chk_01230,member_charge,76.27,2026-02-04 19:41:00,0
pay_001231,chk_01231,member_charge,190.91,2025-12-22 12:21:00,0
pay_001232,chk_01232,cash,208.72,2026-03-02 15:03:00,0
pay_001233,chk_01233,cash,41.44,2026-01-18 07:43:00,0
pay_001234,chk_01234,credit_card,155.17,2026-01-04 10:24:00,0
pay_001235,chk_01235,cash,182.16,2026-02-13 19:05:00,0
pay_001236,chk_01236,member_charge,84.81,2026-01-31 20:47:00,0
pay_001237,chk_01237,credit_card,122.82,2025-12-18 13:27:00,1
pay_001238,chk_01238,cash,119.14,2026-01-17 07:43:00,0
pay_001239,chk_01239,credit_card,146.91,2026-01-04 10:47:00,0
pay_001240,chk_01240,cash,51.87,2026-02-13 19:06:00,0
pay_001241,chk_01241,member_charge,88.78,2026-01-30 20:47:00,0
pay_001242,chk_01242,credit_card,202.92,2025-12-18 13:27:00,0
pay_001243,chk_01243,cash,228.73,2026-02-26 15:09:00,0
pay_001244,chk_01244,member_charge,131.81,2026-01-13 08:49:00,0
pay_001245,chk_01245,credit_card,146.39,2025-12-31 11:31:00,0
pay_001246,chk_01246,credit_card,202.92,2025-12-18 13:27:00,0
pay_001247,chk_01247,cash,228.73,2026-01-26 15:31:00,0
pay_001248,chk_01248,member_charge,131.81,2026-01-13 08:50:00,0
pay_001249,chk_01249,credit_card,145.39,2026-02-21 11:53:00,0
pay_001250,chk_01250,cash,61.99,2026-02-08 19:13:00,0
pay_001251,chk_01251,member_charge,80.38,2025-12-27 21:15:00,0
pay_001252,chk_01252,credit_card,198.84,2026-03-06 14:35:00,1
pay_001253,chk_01253,cash,31.08,2026-01-22 16:38:00,0
pay_001254,chk_01254,member_charge,142.25,2026-01-09 09:56:00,0
pay_001255,chk_01255,credit_card,155.43,2025-12-26 12:59:00,0
pay_001256,chk_01256,cash,73.95,2026-02-04 20:19:00,1
pay_001257,chk_01257,member_charge,112.14,2026-01-22 21:21:00,0
pay_001258,chk_01258,member_charge,63.25,2026-02-08 18:35:00,0
pay_001259,chk_01259,member_charge,81.7,2025-12-26 12:15:00,1
pay_001260,chk_01260,cash,198.84,2026-03-06 14:57:00,0
pay_001261,chk_01261,cash,31.08,2026-01-22 21:38:00,0
pay_001262,chk_01262,credit_card,143.55,2026-01-08 10:18:00,1
pay_001263,chk_01263,credit_card,156.68,2026-02-17 17:59:00,0
pay_001264,chk_01264,member_charge,73.95,2026-02-04 19:41:00,0
pay_001265,chk_01265,member_charge,112.14,2025-12-22 12:21:00,0
pay_001266,chk_01266,credit_card,136.95,2026-01-08 10:19:00,0
pay_001267,chk_01267,credit_card,40.16,2026-02-17 18:00:00,0
pay_001268,chk_01268,member_charge,76.27,2026-02-04 19:41:00,0
pay_001269,chk_01269,member_charge,192.24,2025-12-22 12:21:00,0
pay_001270,chk_01270,cash,218.45,2026-03-02 15:03:00,0
pay_001271,chk_01271,cash,120.44,2026-01-17 07:43:00,0
pay_001272,chk_01272,credit_card,148.16,2026-01-04 10:25:00,0
pay_001273,chk_01273,cash,51.87,2026-02-12 19:06:00,1
pay_001274,chk_01274,cash,218.45,2026-01-30 15:25:00,0
pay_001275,chk_01275,cash,120.44,2026-01-17 07:44:00,0
pay_001276,chk_01276,credit_card,148.16,2026-02-26 10:47:00,0
pay_001277,chk_01277,cash,51.87,2026-02-12 19:07:00,0
pay_001278,chk_01278,member_charge,88.78,2025-12-31 20:09:00,0
pay_001279,chk_01279,credit_card,204.26,2025-12-17 13:29:00,0
pay_001280,chk_01280,cash,230.02,2026-02-25 15:32:00,0
pay_001281,chk_01281,member_charge,131.81,2026-01-13 08:50:00,0
pay_001282,chk_01282,credit_card,145.39,2025-12-30 11:53:00,0
pay_001283,chk_01283,cash,63.25,2026-02-08 19:13:00,0
pay_001284,chk_01284,member_charge,81.7,2026-01-26 21:15:00,0
pay_001285,chk_01285,member_charge,90.1,2025-12-31 11:09:00,0
pay_001286,chk_01286,cash,204.26,2025-12-17 13:51:00,1
pay_001287,chk_01287,cash,230.02,2026-01-26 21:32:00,1
pay_001288,chk_01288,credit_card,133.11,2026-01-13 09:12:00,0
pay_001289,chk_01289,credit_card,146.64,2026-02-21 16:53:00,1
pay_001290,chk_01290,member_charge,63.25,2026-02-08 18:35:00,0
pay_001291,chk_01291,member_charge,81.7,2025-12-26 12:15:00,0
pay_001292,chk_01292,cash,200.07,2026-03-06 14:35:00,0
pay_001293,chk_01293,cash,32.38,2026-01-21 16:38:00,0
pay_001294,chk_01294,member_charge,144.65,2026-01-08 09:57:00,0
pay_001295,chk_01295,credit_card,30.12,2026-02-21 16:54:00,0
pay_001296,chk_01296,member_charge,65.25,2026-02-08 18:35:00,0
pay_001297,chk_01297,member_charge,171.2,2025-12-26 12:15:00,0
pay_001298,chk_01298,cash,206.55,2026-03-06 14:57:00,0
pay_001299,chk_01299,cash,108.78,2026-01-21 21:38:00,0
pay_001300,chk_01300,credit_card,136.95,2026-01-08 10:19:00,1
pay_001301,chk_01301,credit_card,27.42,2026-02-17 18:01:00,0
pay_001302,chk_01302,member_charge,77.59,2026-02-03 19:41:00,0
pay_001303,chk_01303,member_charge,193.58,2025-12-22 13:22:00,0
pay_001304,chk_01304,cash,212.9,2026-03-01 15:03:00,0
pay_001305,chk_01305,cash,44.03,2026-01-17 07:44:00,0
pay_001306,chk_01306,credit_card,156.49,2026-01-04 10:25:00,0
pay_001307,chk_01307,cash,183.43,2026-02-12 19:07:00,0
pay_001308,chk_01308,member_charge,87.38,2026-01-30 20:48:00,0
pay_001309,chk_01309,cash,110.08,2026-01-21 21:39:00,0
pay_001310,chk_01310,credit_card,138.2,2026-03-02 10:41:00,0
pay_001311,chk_01311,credit_card,41.42,2026-02-16 18:01:00,0
pay_001312,chk_01312,member_charge,77.59,2026-01-04 19:03:00,0
pay_001313,chk_01313,member_charge,193.58,2025-12-22 13:23:00,0
pay_001314,chk_01314,cash,219.74,2026-03-01 15:26:00,0
pay_001315,chk_01315,cash,120.44,2026-01-17 07:44:00,0
pay_001316,chk_01316,credit_card,148.16,2026-01-04 10:47:00,0
pay_001317,chk_01317,cash,53.13,2026-02-12 19:07:00,0
pay_001318,chk_01318,member_charge,90.1,2026-01-30 20:48:00,0
pay_001319,chk_01319,credit_card,204.26,2025-12-17 13:29:00,0
pay_001320,chk_01320,cash,230.02,2026-02-25 16:10:00,0
pay_001321,chk_01321,member_charge,133.11,2026-01-12 08:51:00,0
pay_001322,chk_01322,cash,193.58,2025-12-21 13:45:00,0
pay_001323,chk_01323,cash,219.74,2026-01-30 20:26:00,1
pay_001324,chk_01324,credit_card,121.73,2026-01-17 08:06:00,0
pay_001325,chk_01325,credit_card,149.4,2026-02-25 15:47:00,0
pay_001326,chk_01326,member_charge,53.13,2026-02-12 19:07:00,0
pay_001327,chk_01327,member_charge,90.1,2025-12-30 20:09:00,0
pay_001328,chk_01328,credit_card,205.59,2025-12-17 13:29:00,0
pay_001329,chk_01329,cash,231.3,2026-01-26 16:32:00,0
pay_001330,chk_01330,member_charge,133.11,2026-01-12 08:51:00,0
pay_001331,chk_01331,credit_card,146.64,2026-02-21 11:54:00,1
pay_001332,chk_01332,member_charge,54.81,2026-02-12 18:29:00,0
pay_001333,chk_01333,member_charge,161.6,2025-12-30 11:09:00,0
pay_001334,chk_01334,cash,194.81,2025-12-17 13:51:00,0
pay_001335,chk_01335,cash,87.66,2026-01-25 21:33:00,0
pay_001336,chk_01336,credit_card,125.97,2026-01-12 09:13:00,0
pay_001337,chk_01337,credit_card,17.38,2026-02-21 16:55:00,0
pay_001338,chk_01338,credit_card,127.21,2026-03-06 09:35:00,0
pay_001339,chk_01339,credit_card,31.38,2026-02-20 16:55:00,0
pay_001340,chk_01340,member_charge,67.07,2026-02-07 18:57:00,0
pay_001341,chk_01341,member_charge,172.53,2025-12-26 12:17:00,0
pay_001342,chk_01342,cash,207.83,2026-03-05 15:20:00,0
pay_001343,chk_01343,cash,110.08,2026-01-21 21:39:00,1
pay_001344,chk_01344,cash,207.83,2026-02-03 20:20:00,0
pay_001345,chk_01345,member_charge,111.37,2026-01-21 21:39:00,0
pay_001346,chk_01346,credit_card,139.44,2026-03-01 10:41:00,0
pay_001347,chk_01347,credit_card,42.67,2026-02-16 18:01:00,0
pay_001348,chk_01348,member_charge,157.8,2026-01-03 10:03:00,0
pay_001349,chk_01349,cash,184.69,2025-12-21 13:45:00,0
pay_001350,chk_01350,cash,87.38,2026-01-29 20:27:00,0
pay_001351,chk_01351,credit_card,224.1,2026-02-25 16:49:00,0
pay_001352,chk_01352,member_charge,56.12,2026-02-11 17:51:00,0
pay_001353,chk_01353,member_charge,162.93,2025-12-30 11:11:00,0
pay_001354,chk_01354,cash,197.63,2025-12-17 13:51:00,0
pay_001355,chk_01355,cash,98.95,2026-01-25 21:33:00,0
pay_001356,chk_01356,cash,98.95,2026-01-25 21:33:00,0
pay_001357,chk_01357,credit_card,128.44,2026-03-05 09:35:00,1
pay_001358,chk_01358,credit_card,32.63,2026-02-20 16:55:00,0
pay_001359,chk_01359,member_charge,68.38,2026-01-08 18:57:00,0
pay_001360,chk_01360,member_charge,182.85,2025-12-25 12:17:00,0
pay_001361,chk_01361,credit_card,182.85,2025-12-25 12:39:00,0
pay_001362,chk_01362,cash,209.1,2026-02-03 19:21:00,0
pay_001363,chk_01363,member_charge,111.37,2026-01-20 08:01:00,0
pay_001364,chk_01364,member_charge,45.33,2026-02-15 17:24:00,0
pay_001365,chk_01365,member_charge,152.12,2026-01-03 10:05:00,0
pay_001366,chk_01366,cash,185.96,2025-12-21 13:45:00,0
pay_001367,chk_01367,cash,79.67,2026-01-29 20:27:00,0
pay_001368,chk_01368,credit_card,117.33,2026-01-16 08:07:00,0
pay_001369,chk_01369,credit_card,117.33,2026-03-09 08:29:00,0
pay_001370,chk_01370,credit_card,22.41,2026-02-24 16:49:00,0
pay_001371,chk_01371,member_charge,57.42,2026-01-12 17:51:00,0
pay_001372,chk_01372,member_charge,162.93,2025-12-29 11:11:00,0
pay_001373,chk_01373,cash,198.9,2026-02-07 14:15:00,0
pay_001374,chk_01374,cash,198.9,2026-02-07 20:15:00,0
pay_001375,chk_01375,member_charge,100.23,2026-01-24 21:56:00,1
pay_001376,chk_01376,credit_card,128.44,2026-03-05 14:37:00,0
pay_001377,chk_01377,member_charge,148.6,2026-01-07 09:59:00,0
pay_001378,chk_01378,credit_card,174.45,2025-12-25 12:39:00,0
pay_001379,chk_01379,cash,77.78,2026-02-02 19:21:00,0
pay_001380,chk_01380,credit_card,207.39,2026-02-28 15:43:00,0
pay_001381,chk_01381,member_charge,46.98,2026-01-16 16:45:00,0
pay_001382,chk_01382,member_charge,152.12,2026-01-02 11:05:00,0
pay_001383,chk_01383,cash,185.96,2025-12-20 14:09:00,0
pay_001384,chk_01384,cash,80.95,2026-01-29 20:28:00,0
pay_001385,chk_01385,member_charge,80.95,2026-01-29 20:50:00,0
pay_001386,chk_01386,credit_card,118.56,2026-03-09 13:31:00,0
pay_001387,chk_01387,cash,23.66,2026-02-24 16:11:00,0
pay_001388,chk_01388,member_charge,58.73,2026-01-11 08:52:00,0
pay_001389,chk_01389,credit_card,156.41,2025-12-29 11:33:00,0
pay_001390,chk_01390,cash,67.58,2026-02-06 20:15:00,0
pay_001391,chk_01391,member_charge,104.68,2026-01-24 21:56:00,0
pay_001392,chk_01392,credit_card,203.78,2026-03-04 14:37:00,0
pay_001393,chk_01393,cash,35.14,2026-02-19 16:18:00,0
pay_001394,chk_01394,member_charge,71.01,2026-01-07 09:59:00,0
pay_001395,chk_01395,cash,36.26,2026-02-19 15:40:00,0
pay_001396,chk_01396,member_charge,148.6,2026-01-07 09:59:00,0
pay_001397,chk_01397,credit_card,174.45,2025-12-24 13:03:00,0
pay_001398,chk_01398,cash,79.05,2026-02-02 19:22:00,0
pay_001399,chk_01399,member_charge,117.48,2025-12-20 13:25:00,0
pay_001400,chk_01400,credit_card,208.63,2026-02-28 15:43:00,1
pay_001401,chk_01401,member_charge,48.29,2026-01-15 16:46:00,0
pay_001402,chk_01402,member_charge,153.43,2026-01-02 11:05:00,0
pay_001403,chk_01403,cash,56.93,2026-02-10 19:09:00,0
pay_001404,chk_01404,member_charge,82.24,2026-01-28 20:50:00,0
pay_001405,chk_01405,credit_card,119.8,2026-03-09 14:31:00,0
pay_001406,chk_01406,cash,24.9,2026-02-23 16:12:00,0
pay_001407,chk_01407,member_charge,60.03,2026-01-11 08:53:00,0
pay_001408,chk_01408,credit_card,165.58,2025-12-29 11:34:00,1
pay_001409,chk_01409,member_charge,137.03,2026-01-11 08:53:00,0
pay_001410,chk_01410,credit_card,150.41,2025-12-28 11:57:00,0
pay_001411,chk_01411,cash,68.85,2026-02-06 20:16:00,0
pay_001412,chk_01412,member_charge,106,2026-01-24 21:57:00,0
pay_001413,chk_01413,credit_card,203.78,2026-03-04 14:37:00,0
pay_001414,chk_01414,cash,36.26,2026-02-19 17:19:00,0
pay_001415,chk_01415,credit_card,205.01,2026-03-04 14:37:00,0
pay_001416,chk_01416,cash,37.56,2026-01-19 16:40:00,0
pay_001417,chk_01417,member_charge,149.91,2026-01-06 09:59:00,0
pay_001418,chk_01418,credit_card,177.1,2026-02-15 13:03:00,0
pay_001419,chk_01419,member_charge,80.33,2026-02-01 20:44:00,0
pay_001420,chk_01420,member_charge,118.82,2025-12-20 13:25:00,0
pay_001421,chk_01421,cash,209.88,2026-02-27 15:07:00,0
pay_001422,chk_01422,credit_card,140.14,2026-01-02 11:29:00,0
pay_001423,chk_01423,cash,58.19,2026-02-10 19:10:00,0
pay_001424,chk_01424,member_charge,76.4,2026-01-28 20:51:00,0
pay_001425,chk_01425,credit_card,193.9,2026-03-08 14:31:00,0
pay_001426,chk_01426,cash,25.7,2026-02-23 16:13:00,0
pay_001427,chk_01427,cash,26.99,2026-01-24 16:35:00,0
pay_001428,chk_01428,member_charge,138.33,2026-01-10 08:53:00,0
pay_001429,chk_01429,credit_card,151.66,2026-02-19 11:57:00,0
pay_001430,chk_01430,cash,70.13,2026-02-05 20:16:00,0
pay_001431,chk_01431,member_charge,108.14,2025-12-24 12:19:00,0
pay_001432,chk_01432,cash,205.01,2026-03-04 14:01:00,1
pay_001433,chk_01433,cash,37.56,2026-01-19 07:41:00,0
pay_001434,chk_01434,credit_card,48.07,2026-02-14 18:03:00,0
pay_001435,chk_01435,member_charge,84.16,2026-02-01 20:45:00,0
pay_001436,chk_01436,credit_card,198.92,2025-12-19 13:25:00,0
pay_001437,chk_01437,cash,224.88,2026-02-27 15:07:00,0
pay_001438,chk_01438,member_charge,127.89,2026-01-15 08:47:00,0
pay_001439,chk_01439,member_charge,127.89,2026-01-14 08:47:00,0
pay_001440,chk_01440,credit_card,141.38,2026-02-23 11:51:00,0
pay_001441,chk_01441,cash,59.46,2026-02-10 19:11:00,0
pay_001442,chk_01442,member_charge,77.73,2026-01-27 20:13:00,0
pay_001443,chk_01443,credit_card,195.13,2026-03-08 14:33:00,0
pay_001444,chk_01444,cash,195.13,2026-03-08 14:55:00,0
pay_001445,chk_01445,cash,27.2,2026-01-23 21:36:00,0
pay_001446,chk_01446,credit_card,139.64,2026-01-10 09:16:00,0
pay_001447,chk_01447,member_charge,73.64,2026-02-05 19:39:00,0
pay_001448,chk_01448,member_charge,188.24,2025-12-23 12:19:00,0
pay_001449,chk_01449,cash,212.93,2026-03-03 14:01:00,0
pay_001450,chk_01450,credit_card,144.42,2026-01-05 10:45:00,0
pay_001451,chk_01451,credit_card,49.34,2026-02-14 18:05:00,0
pay_001452,chk_01452,member_charge,85.48,2026-01-31 20:07:00,0
pay_001453,chk_01453,credit_card,200.25,2025-12-19 13:27:00,0
pay_001454,chk_01454,cash,226.16,2026-02-27 15:30:00,1
pay_001455,chk_01455,cash,226.16,2026-01-27 20:30:00,0
pay_001456,chk_01456,member_charge,129.2,2026-01-14 08:48:00,0
pay_001457,chk_01457,credit_card,143.88,2026-02-22 11:51:00,0
pay_001458,chk_01458,member_charge,157.23,2025-12-27 12:13:00,0
pay_001459,chk_01459,cash,196.37,2026-03-07 14:55:00,1
pay_001460,chk_01460,cash,28.49,2026-01-23 21:36:00,0
pay_001461,chk_01461,credit_card,140.94,2026-01-09 09:17:00,1
pay_001462,chk_01462,credit_card,154.17,2026-02-18 17:59:00,0
pay_001463,chk_01463,member_charge,71.4,2026-02-05 19:39:00,0
pay_001464,chk_01464,credit_card,37.65,2026-02-18 17:59:00,0
pay_001465,chk_01465,member_charge,74.96,2026-02-05 19:01:00,0
pay_001466,chk_01466,member_charge,189.57,2025-12-23 12:21:00,0
pay_001467,chk_01467,cash,214.2,2026-03-03 15:01:00,0
pay_001468,chk_01468,cash,117.85,2026-01-18 07:42:00,0
pay_001469,chk_01469,credit_card,145.67,2026-02-27 10:45:00,0
pay_001470,chk_01470,credit_card,49.34,2026-02-13 18:05:00,0
pay_001471,chk_01471,member_charge,86.13,2026-01-01 20:07:00,0
pay_001472,chk_01472,cash,201.59,2025-12-18 13:49:00,0
pay_001473,chk_01473,cash,227.45,2026-01-27 20:30:00,0
pay_001474,chk_01474,credit_card,130.5,2026-01-14 09:11:00,0
pay_001475,chk_01475,credit_card,145.13,2026-02-22 16:53:00,0
pay_001476,chk_01476,member_charge,60.72,2026-02-09 18:33:00,0
pay_001477,chk_01477,member_charge,79.05,2025-12-27 12:14:00,0
pay_001478,chk_01478,member_charge,62.64,2026-02-09 18:34:00,0
pay_001479,chk_01479,member_charge,169.55,2025-12-27 12:15:00,0
pay_001480,chk_01480,cash,204,2026-03-07 14:55:00,0
pay_001481,chk_01481,cash,106.19,2026-01-22 21:37:00,0
pay_001482,chk_01482,credit_card,134.62,2026-01-09 09:17:00,0
pay_001483,chk_01483,credit_card,38.91,2026-02-18 17:59:00,0
pay_001484,chk_01484,credit_card,134.62,2026-03-03 09:39:00,0
pay_001485,chk_01485,credit_card,38.91,2026-02-17 17:59:00,0
pay_001486,chk_01486,member_charge,74.96,2026-01-05 19:01:00,1
pay_001487,chk_01487,member_charge,190.91,2025-12-23 12:21:00,0
pay_001488,chk_01488,cash,217.17,2026-01-31 20:25:00,0
pay_001489,chk_01489,credit_card,119.14,2026-01-18 08:05:00,0
pay_001490,chk_01490,credit_card,146.91,2026-02-26 15:47:00,0
pay_001491,chk_01491,member_charge,50.6,2026-02-13 18:27:00,0
pay_001492,chk_01492,member_charge,87.45,2025-12-31 11:08:00,0
pay_001493,chk_01493,cash,202.92,2025-12-18 13:27:00,0
pay_001494,chk_01494,member_charge,158.95,2025-12-31 11:08:00,1
pay_001495,chk_01495,cash,192.28,2025-12-18 13:49:00,0
pay_001496,chk_01496,cash,85.09,2026-01-26 20:31:00,0
pay_001497,chk_01497,credit_card,123.5,2026-01-13 09:11:00,0
pay_001498,chk_01498,credit_card,15.87,2026-02-22 16:53:00,0
pay_001499,chk_01499,member_charge,63.95,2026-02-08 18:34:00,0
pay_001500,chk_01500,credit_card,28.87,2026-02-21 16:53:00,0
pay_001501,chk_01501,member_charge,63.95,2026-01-09 17:55:00,0
pay_001502,chk_01502,member_charge,170.88,2025-12-27 12:15:00,0
pay_001503,chk_01503,cash,205.28,2026-03-06 15:18:00,0
pay_001504,chk_01504,member_charge,108.78,2026-01-22 22:00:00,0
pay_001505,chk_01505,credit_card,135.85,2026-03-02 15:41:00,0
pay_001506,chk_01506,cash,40.16,2026-02-17 17:59:00,0
pay_001507,chk_01507,cash,182.16,2025-12-22 12:43:00,0
pay_001508,chk_01508,cash,84.81,2026-01-30 20:25:00,0
pay_001509,chk_01509,credit_card,122.82,2026-01-17 08:05:00,0
pay_001510,chk_01510,credit_card,221.61,2026-02-26 15:47:00,1
pay_001511,chk_01511,member_charge,51.87,2026-02-12 18:28:00,0
pay_001512,chk_01512,member_charge,53.51,2026-02-12 17:49:00,0
pay_001513,chk_01513,member_charge,160.28,2025-12-31 11:09:00,0
pay_001514,chk_01514,cash,193.55,2025-12-18 14:12:00,0
pay_001515,chk_01515,cash,86.38,2026-01-26 21:32:00,0
pay_001516,chk_01516,credit_card,124.74,2026-01-13 09:12:00,0
pay_001517,chk_01517,credit_card,125.97,2026-03-06 09:35:00,0
pay_001518,chk_01518,credit_card,30.12,2026-02-21 16:53:00,0
pay_001519,chk_01519,member_charge,65.25,2026-01-09 17:56:00,0
pay_001520,chk_01520,cash,73.95,2026-02-04 20:19:00,0
pay_001521,chk_01521,member_charge,108.78,2026-01-21 22:00:00,0
pay_001522,chk_01522,credit_card,136.95,2026-03-02 15:41:00,0
pay_001523,chk_01523,cash,41.42,2026-02-17 17:22:00,0
pay_001524,chk_01524,member_charge,77.59,2026-01-04 10:03:00,0
pay_001525,chk_01525,member_charge,156.49,2026-01-04 10:03:00,1
pay_001526,chk_01526,cash,183.43,2025-12-22 14:07:00,0
pay_001527,chk_01527,cash,86.1,2026-01-30 20:26:00,0
pay_001528,chk_01528,credit_card,124.16,2026-01-17 08:06:00,0
pay_001529,chk_01529,credit_card,222.86,2026-02-25 15:47:00,1
pay_001530,chk_01530,credit_card,222.86,2026-02-25 15:47:00,0
pay_001531,chk_01531,member_charge,54.81,2026-01-13 17:50:00,0
pay_001532,chk_01532,member_charge,161.6,2025-12-30 11:09:00,0
pay_001533,chk_01533,member_charge,87.66,2026-01-25 21:54:00,0
pay_001534,chk_01534,credit_card,125.97,2026-03-06 14:35:00,0
pay_001535,chk_01535,cash,31.38,2026-02-21 16:16:00,0
pay_001536,chk_01536,member_charge,67.07,2026-01-08 09:57:00,1
pay_001537,chk_01537,credit_card,171.2,2025-12-26 12:37:00,0
pay_001538,chk_01538,cash,206.55,2026-02-03 20:19:00,0
pay_001539,chk_01539,member_charge,110.08,2026-01-21 22:01:00,0
pay_001540,chk_01540,credit_card,157.94,2025-12-26 12:39:00,0
pay_001541,chk_01541,cash,75.23,2026-02-03 20:20:00,0
pay_001542,chk_01542,member_charge,113.48,2026-01-21 22:01:00,0
pay_001543,chk_01543,credit_card,212.9,2026-03-01 15:41:00,0
pay_001544,chk_01544,cash,44.03,2026-02-16 17:23:00,0
pay_001545,chk_01545,cash,44.03,2026-01-17 16:44:00,1
pay_001546,chk_01546,member_charge,156.49,2026-01-03 10:03:00,0
pay_001547,chk_01547,cash,183.43,2026-02-12 14:07:00,0
pay_001548,chk_01548,cash,87.38,2026-01-30 20:26:00,0
pay_001549,chk_01549,credit_card,125.49,2025-12-17 13:29:00,0
pay_001550,chk_01550,cash,224.1,2026-02-25 16:10:00,0
pay_001551,chk_01551,member_charge,56.12,2026-01-12 08:51:00,0
pay_001552,chk_01552,credit_card,161.6,2025-12-30 11:31:00,0
pay_001553,chk_01553,cash,196.35,2026-02-07 19:13:00,0
pay_001554,chk_01554,member_charge,88.95,2026-01-25 21:33:00,1
pay_001555,chk_01555,credit_card,127.21,2026-03-06 09:35:00,0
pay_001556,chk_01556,cash,65.03,2026-02-07 19:13:00,0
pay_001557,chk_01557,member_charge,83.03,2026-01-25 21:55:00,0
pay_001558,chk_01558,credit_card,201.31,2026-03-05 14:35:00,0
pay_001559,chk_01559,cash,33.67,2026-02-20 16:17:00,0
pay_001560,chk_01560,member_charge,145.97,2026-01-08 09:57:00,0
pay_001561,chk_01561,credit_card,171.94,2025-12-25 12:39:00,0
pay_001562,chk_01562,cash,76.5,2026-02-03 20:20:00,0
pay_001563,chk_01563,member_charge,145.97,2026-01-08 09:57:00,0
pay_001564,chk_01564,credit_card,171.94,2026-02-16 13:01:00,0
pay_001565,chk_01565,cash,76.5,2026-02-03 20:20:00,0
pay_001566,chk_01566,member_charge,114.81,2026-01-21 21:23:00,0
pay_001567,chk_01567,cash,214.14,2026-03-01 15:04:00,0
pay_001568,chk_01568,member_charge,45.33,2026-01-16 07:45:00,0
pay_001569,chk_01569,credit_card,157.8,2026-01-03 10:04:00,0
pay_001570,chk_01570,cash,184.69,2026-02-12 14:07:00,0
pay_001571,chk_01571,cash,88.67,2026-01-29 20:27:00,0
pay_001572,chk_01572,credit_card,126.83,2025-12-17 08:29:00,1
pay_001573,chk_01573,credit_card,224.1,2026-02-24 16:49:00,0
pay_001574,chk_01574,member_charge,73.43,2026-01-29 20:49:00,0
pay_001575,chk_01575,credit_card,191.43,2025-12-17 13:29:00,0
pay_001576,chk_01576,cash,23.13,2026-02-24 16:11:00,0
pay_001577,chk_01577,member_charge,134.42,2026-01-12 08:51:00,0
pay_001578,chk_01578,credit_card,162.93,2025-12-30 11:33:00,0
