Registration ID,Event Number,Client Code,Status,Guest Count,Fee Paid,Registration Date,Check-In Time
reg_0886,evt_011,mbr_139,attended,3,21,2026-02-12 00:00:00,2026-02-19 10:00:00
reg_0887,evt_012,mbr_139,registered,0,33,2026-01-24 00:00:00,
reg_0888,evt_015,mbr_139,attended,0,49,2026-01-20 00:00:00,2026-02-01 10:00:00
reg_0889,evt_001,mbr_140,attended,2,57,2026-02-11 00:00:00,2026-02-15 10:00:00
reg_0890,evt_002,mbr_140,attended,3,21,2025-12-23 00:00:00,2025-12-30 10:00:00
reg_0891,evt_003,mbr_140,registered,1,33,2026-02-18 00:00:00,
reg_0892,evt_006,mbr_140,attended,0,49,2026-01-21 00:00:00,2026-02-02 10:00:00
reg_0893,evt_007,mbr_140,attended,1,61,2026-01-02 00:00:00,2026-01-16 10:00:00
reg_0894,evt_008,mbr_140,attended,3,25,2025-12-22 00:00:00,2025-12-29 10:00:00
reg_0895,evt_009,mbr_140,registered,0,37,2026-01-23 00:00:00,
reg_0896,evt_011,mbr_140,attended,3,13,2026-02-14 00:00:00,2026-02-19 10:00:00
reg_0897,evt_012,mbr_140,attended,1,53,2026-01-21 00:00:00,2026-02-02 10:00:00
reg_0898,evt_014,mbr_140,attended,3,29,2026-02-11 00:00:00,2026-02-19 10:00:00
reg_0899,evt_015,mbr_140,registered,0,41,2026-01-22 00:00:00,
reg_0900,evt_002,mbr_141,registered,0,41,2025-12-20 00:00:00,
reg_0901,evt_003,mbr_141,attended,1,53,2026-02-19 00:00:00,2026-03-04 10:00:00
reg_0902,evt_005,mbr_141,attended,3,29,2025-12-22 00:00:00,2025-12-30 10:00:00
reg_0903,evt_006,mbr_141,registered,1,69,2026-02-01 00:00:00,
reg_0904,evt_008,mbr_141,attended,0,18,2025-12-18 00:00:00,2025-12-29 10:00:00
reg_0905,evt_009,mbr_141,attended,1,57,2026-01-20 00:00:00,2026-02-02 10:00:00
reg_0906,evt_011,mbr_141,registered,0,33,2026-02-10 00:00:00,
reg_0907,evt_012,mbr_141,attended,0,46,2026-01-31 00:00:00,2026-02-02 10:00:00
reg_0908,evt_014,mbr_141,attended,3,22,2026-02-12 00:00:00,2026-02-19 10:00:00
reg_0909,evt_015,mbr_141,attended,1,61,2026-01-18 00:00:00,2026-02-01 10:00:00
reg_0910,evt_001,mbr_142,attended,3,21,2026-02-08 00:00:00,2026-02-15 10:00:00
reg_0911,evt_002,mbr_142,registered,0,34,2025-12-21 00:00:00,
reg_0912,evt_005,mbr_142,attended,0,49,2025-12-18 00:00:00,2025-12-30 10:00:00
reg_0913,evt_006,mbr_142,attended,1,62,2026-01-19 00:00:00,2026-02-02 10:00:00
reg_0914,evt_008,mbr_142,registered,0,38,2025-12-19 00:00:00,
reg_0915,evt_009,mbr_142,attended,2,1,2026-01-30 00:00:00,2026-02-02 10:00:00
reg_0916,evt_010,mbr_142,attended,3,14,2026-01-11 00:00:00,2026-01-16 10:00:00
reg_0917,evt_011,mbr_142,attended,1,53,2026-02-06 00:00:00,2026-02-19 10:00:00
reg_0918,evt_014,mbr_142,registered,0,42,2026-02-09 00:00:00,
reg_0919,evt_015,mbr_142,attended,2,54,2026-01-28 00:00:00,2026-02-01 10:00:00
reg_0920,evt_001,mbr_143,attended,3,14,2026-02-10 00:00:00,2026-02-15 10:00:00
reg_0921,evt_002,mbr_143,attended,1,54,2025-12-17 00:00:00,2025-12-30 10:00:00
reg_0922,evt_004,mbr_143,attended,3,30,2026-01-08 00:00:00,2026-01-16 10:00:00
reg_0923,evt_005,mbr_143,registered,0,42,2025-12-20 00:00:00,
reg_0924,evt_007,mbr_143,attended,3,18,2026-01-10 00:00:00,2026-01-16 10:00:00
reg_0925,evt_008,mbr_143,attended,1,58,2025-12-16 00:00:00,2025-12-29 10:00:00
reg_0926,evt_010,mbr_143,registered,0,34,2026-01-07 00:00:00,
reg_0927,evt_011,mbr_143,attended,0,46,2026-02-08 00:00:00,2026-02-19 10:00:00
reg_0928,evt_013,mbr_143,attended,3,22,2026-01-08 00:00:00,2026-01-15 10:00:00
reg_0929,evt_014,mbr_143,attended,1,62,2026-02-05 00:00:00,2026-02-19 10:00:00
reg_0930,evt_001,mbr_144,registered,0,34,2026-02-06 00:00:00,
reg_0931,evt_002,mbr_144,attended,0,46,2025-12-19 00:00:00,2025-12-30 10:00:00
reg_0932,evt_004,mbr_144,attended,3,22,2026-01-09 00:00:00,2026-01-16 10:00:00
reg_0933,evt_005,mbr_144,attended,1,62,2025-12-16 00:00:00,2025-12-30 10:00:00
reg_0934,evt_007,mbr_144,registered,0,38,2026-01-06 00:00:00,
reg_0935,evt_008,mbr_144,attended,0,50,2025-12-17 00:00:00,2025-12-29 10:00:00
reg_0936,evt_009,mbr_144,attended,3,14,2026-01-28 00:00:00,2026-02-02 10:00:00
reg_0937,evt_010,mbr_144,attended,3,26,2026-01-09 00:00:00,2026-01-16 10:00:00
reg_0938,evt_013,mbr_144,registered,0,42,2026-01-05 00:00:00,
reg_0939,evt_014,mbr_144,attended,1,54,2026-02-06 00:00:00,2026-02-19 10:00:00
reg_0940,evt_015,mbr_144,attended,3,18,2026-01-26 00:00:00,2026-02-01 10:00:00
reg_0941,evt_001,mbr_145,attended,3,26,2026-02-08 00:00:00,2026-02-15 10:00:00
reg_0942,evt_004,mbr_145,registered,0,42,2026-01-06 00:00:00,
reg_0943,evt_005,mbr_145,attended,1,54,2025-12-17 00:00:00,2025-12-30 10:00:00
reg_0944,evt_006,mbr_145,attended,3,18,2026-01-27 00:00:00,2026-02-02 10:00:00
reg_0945,evt_007,mbr_145,attended,3,30,2026-01-08 00:00:00,2026-01-16 10:00:00
reg_0946,evt_010,mbr_145,attended,0,46,2026-01-05 00:00:00,2026-01-16 10:00:00
reg_0947,evt_011,mbr_145,attended,1,58,2026-02-06 00:00:00,2026-02-19 10:00:00
reg_0948,evt_012,mbr_145,attended,3,22,2026-01-26 00:00:00,2026-02-02 10:00:00
reg_0949,evt_013,mbr_145,registered,0,34,2026-01-06 00:00:00,
reg_0950,evt_001,mbr_t06,attended,0,46,2026-02-04 00:00:00,2026-02-15 10:00:00
reg_0951,evt_002,mbr_t06,attended,2,58,2025-12-26 00:00:00,2025-12-30 10:00:00
reg_0952,evt_003,mbr_t06,attended,3,22,2026-02-25 00:00:00,2026-03-04 10:00:00
reg_0953,evt_004,mbr_t06,registered,0,34,2026-01-02 00:00:00,
reg_0954,evt_007,mbr_t06,attended,0,50,2026-01-04 00:00:00,2026-01-16 10:00:00
reg_0955,evt_008,mbr_t06,attended,1,62,2025-12-15 00:00:00,2025-12-29 10:00:00
reg_0956,evt_009,mbr_t06,attended,3,26,2026-01-26 00:00:00,2026-02-02 10:00:00
reg_0957,evt_010,mbr_t06,registered,0,38,2026-01-06 00:00:00,
reg_0958,evt_012,mbr_t06,attended,3,14,2026-01-28 00:00:00,2026-02-02 10:00:00
reg_0959,evt_013,mbr_t06,attended,1,54,2026-01-02 00:00:00,2026-01-15 10:00:00
reg_0960,evt_015,mbr_t06,attended,3,30,2026-01-24 00:00:00,2026-02-01 10:00:00
reg_0961,evt_003,mbr_147,registered,0,42,2026-02-22 00:00:00,
reg_0962,evt_004,mbr_147,attended,1,54,2026-01-03 00:00:00,2026-01-16 10:00:00
reg_0963,evt_006,mbr_147,attended,3,30,2026-01-25 00:00:00,2026-02-02 10:00:00
reg_0964,evt_007,mbr_147,registered,2,42,2026-01-14 00:00:00,
reg_0965,evt_009,mbr_147,attended,0,18,2026-01-22 00:00:00,2026-02-02 10:00:00
reg_0966,evt_010,mbr_147,attended,1,58,2026-01-03 00:00:00,2026-01-16 10:00:00
reg_0967,evt_012,mbr_147,registered,0,34,2026-01-24 00:00:00,
reg_0968,evt_013,mbr_147,attended,0,46,2026-01-04 00:00:00,2026-01-15 10:00:00
reg_0969,evt_015,mbr_147,attended,3,22,2026-01-25 00:00:00,2026-02-01 10:00:00
reg_0970,evt_001,mbr_148,attended,1,58,2026-02-02 00:00:00,2026-02-15 10:00:00
reg_0971,evt_002,mbr_148,attended,3,22,2025-12-23 00:00:00,2025-12-30 10:00:00
reg_0972,evt_003,mbr_148,registered,0,34,2026-02-23 00:00:00,
reg_0973,evt_006,mbr_148,attended,0,50,2026-01-21 00:00:00,2026-02-02 10:00:00
reg_0974,evt_007,mbr_148,attended,1,62,2026-01-02 00:00:00,2026-01-16 10:00:00
reg_0975,evt_009,mbr_148,registered,0,38,2026-01-23 00:00:00,
reg_0976,evt_010,mbr_148,attended,2,2,2026-01-13 00:00:00,2026-01-16 10:00:00
reg_0977,evt_011,mbr_148,attended,3,14,2026-02-14 00:00:00,2026-02-19 10:00:00
reg_0978,evt_012,mbr_148,attended,1,54,2026-01-20 00:00:00,2026-02-02 10:00:00
reg_0979,evt_015,mbr_148,registered,0,42,2026-01-22 00:00:00,
reg_0980,evt_002,mbr_149,attended,3,14,2025-12-25 00:00:00,2025-12-30 10:00:00
reg_0981,evt_003,mbr_149,attended,1,54,2026-02-19 00:00:00,2026-03-04 10:00:00
reg_0982,evt_005,mbr_149,attended,3,30,2025-12-22 00:00:00,2025-12-30 10:00:00
reg_0983,evt_006,mbr_149,registered,0,42,2026-01-23 00:00:00,
reg_0984,evt_008,mbr_149,attended,3,18,2025-12-23 00:00:00,2025-12-29 10:00:00
reg_0985,evt_009,mbr_149,attended,1,58,2026-01-20 00:00:00,2026-02-02 10:00:00
reg_0986,evt_011,mbr_149,registered,0,34,2026-02-10 00:00:00,
reg_0987,evt_012,mbr_149,attended,0,46,2026-01-22 00:00:00,2026-02-02 10:00:00
reg_0988,evt_014,mbr_149,attended,3,22,2026-02-12 00:00:00,2026-02-19 10:00:00
reg_0989,evt_015,mbr_149,attended,1,62,2026-01-18 00:00:00,2026-02-01 10:00:00
reg_0990,evt_002,mbr_150,registered,0,34,2025-12-21 00:00:00,
reg_0991,evt_003,mbr_150,attended,0,46,2026-02-21 00:00:00,2026-03-04 10:00:00
reg_0992,evt_005,mbr_150,attended,3,22,2025-12-23 00:00:00,2025-12-30 10:00:00
reg_0993,evt_006,mbr_150,attended,1,62,2026-01-19 00:00:00,2026-02-02 10:00:00
reg_0994,evt_008,mbr_150,registered,0,38,2025-12-19 00:00:00,
reg_0995,evt_009,mbr_150,attended,0,50,2026-01-21 00:00:00,2026-02-02 10:00:00
reg_0996,evt_010,mbr_150,attended,3,14,2026-01-11 00:00:00,2026-01-16 10:00:00
reg_0997,evt_011,mbr_150,attended,3,26,2026-02-11 00:00:00,2026-02-19 10:00:00
reg_0998,evt_014,mbr_150,registered,0,42,2026-02-09 00:00:00,
reg_0999,evt_015,mbr_150,attended,1,54,2026-01-19 00:00:00,2026-02-01 10:00:00
reg_1000,evt_001,mbr_151,attended,3,14,2026-02-10 00:00:00,2026-02-15 10:00:00
reg_1001,evt_002,mbr_151,attended,3,27,2025-12-22 00:00:00,2025-12-30 10:00:00
reg_1002,evt_005,mbr_151,registered,0,42,2025-12-20 00:00:00,
reg_1003,evt_006,mbr_151,attended,1,55,2026-01-20 00:00:00,2026-02-02 10:00:00
reg_1004,evt_007,mbr_151,attended,3,18,2026-01-10 00:00:00,2026-01-16 10:00:00
reg_1005,evt_008,mbr_151,attended,3,31,2025-12-21 00:00:00,2025-12-29 10:00:00
reg_1006,evt_011,mbr_151,attended,0,46,2026-02-08 00:00:00,2026-02-19 10:00:00
reg_1007,evt_012,mbr_151,attended,1,59,2026-01-20 00:00:00,2026-02-02 10:00:00
reg_1008,evt_013,mbr_151,attended,3,22,2026-01-08 00:00:00,2026-01-15 10:00:00
reg_1009,evt_014,mbr_151,registered,0,35,2026-02-10 00:00:00,
reg_1010,evt_002,mbr_152,attended,0,47,2025-12-19 00:00:00,2025-12-30 10:00:00
reg_1011,evt_003,mbr_152,attended,2,59,2026-02-27 00:00:00,2026-03-04 10:00:00
reg_1012,evt_004,mbr_152,attended,3,23,2026-01-09 00:00:00,2026-01-16 10:00:00
reg_1013,evt_005,mbr_152,registered,0,35,2025-12-16 00:00:00,
reg_1014,evt_008,mbr_152,attended,0,51,2025-12-17 00:00:00,2025-12-29 10:00:00
reg_1015,evt_009,mbr_152,attended,1,63,2026-01-19 00:00:00,2026-02-02 10:00:00
reg_1016,evt_010,mbr_152,attended,3,27,2026-01-08 00:00:00,2026-01-16 10:00:00
reg_1017,evt_011,mbr_152,registered,0,39,2026-02-09 00:00:00,
reg_1018,evt_013,mbr_152,attended,3,15,2026-01-10 00:00:00,2026-01-15 10:00:00
reg_1019,evt_014,mbr_152,attended,1,55,2026-02-06 00:00:00,2026-02-19 10:00:00
reg_1020,evt_001,mbr_153,attended,3,27,2026-02-07 00:00:00,2026-02-15 10:00:00
reg_1021,evt_002,mbr_153,attended,1,67,2025-12-29 00:00:00,2025-12-30 10:00:00
reg_1022,evt_004,mbr_153,registered,0,43,2026-01-05 00:00:00,
reg_1023,evt_005,mbr_153,attended,1,55,2025-12-17 00:00:00,2025-12-30 10:00:00
reg_1024,evt_007,mbr_153,attended,3,31,2026-01-08 00:00:00,2026-01-16 10:00:00
reg_1025,evt_008,mbr_153,registered,2,43,2025-12-27 00:00:00,
reg_1026,evt_010,mbr_153,attended,3,19,2026-01-05 00:00:00,2026-01-16 10:00:00
reg_1027,evt_011,mbr_153,attended,1,59,2026-02-06 00:00:00,2026-02-19 10:00:00
reg_1028,evt_013,mbr_153,registered,0,35,2026-01-06 00:00:00,
reg_1029,evt_014,mbr_153,attended,0,47,2026-02-08 00:00:00,2026-02-19 10:00:00
reg_1030,evt_001,mbr_154,attended,0,47,2026-02-04 00:00:00,2026-02-15 10:00:00
reg_1031,evt_002,mbr_154,attended,1,59,2025-12-17 00:00:00,2025-12-30 10:00:00
reg_1032,evt_003,mbr_154,attended,3,23,2026-02-25 00:00:00,2026-03-04 10:00:00
reg_1034,evt_006,mbr_154,attended,2,11,2026-01-28 00:00:00,2026-02-02 10:00:00
reg_1035,evt_007,mbr_154,attended,0,51,2026-01-04 00:00:00,2026-01-16 10:00:00
reg_1036,evt_008,mbr_154,attended,1,63,2025-12-15 00:00:00,2025-12-29 10:00:00
reg_1037,evt_010,mbr_154,registered,0,39,2026-01-06 00:00:00,
reg_1038,evt_011,mbr_154,attended,2,3,2026-02-16 00:00:00,2026-02-19 10:00:00
reg_1039,evt_012,mbr_154,attended,3,15,2026-01-28 00:00:00,2026-02-02 10:00:00
reg_1040,evt_013,mbr_154,attended,1,55,2026-01-02 00:00:00,2026-01-15 10:00:00
reg_1041,evt_001,mbr_155,registered,0,39,2026-02-05 00:00:00,
reg_1042,evt_003,mbr_155,attended,3,15,2026-02-27 00:00:00,2026-03-04 10:00:00
reg_1043,evt_004,mbr_155,attended,1,55,2026-01-03 00:00:00,2026-01-16 10:00:00
reg_1044,evt_006,mbr_155,attended,3,31,2026-01-25 00:00:00,2026-02-02 10:00:00
reg_1045,evt_007,mbr_155,registered,0,43,2026-01-05 00:00:00,
reg_1046,evt_009,mbr_155,attended,3,19,2026-01-27 00:00:00,2026-02-02 10:00:00
reg_1047,evt_010,mbr_155,attended,1,59,2026-01-03 00:00:00,2026-01-16 10:00:00
reg_1048,evt_012,mbr_155,registered,0,35,2026-01-24 00:00:00,
reg_1049,evt_013,mbr_155,attended,0,47,2026-01-04 00:00:00,2026-01-15 10:00:00
reg_1050,evt_014,mbr_155,attended,2,11,2026-02-14 00:00:00,2026-02-19 10:00:00
reg_1051,evt_015,mbr_155,attended,3,23,2026-01-25 00:00:00,2026-02-01 10:00:00
reg_1052,evt_001,mbr_156,attended,1,59,2026-02-01 00:00:00,2026-02-15 10:00:00
reg_1053,evt_003,mbr_156,registered,0,35,2026-02-23 00:00:00,
reg_1054,evt_004,mbr_156,attended,0,47,2026-01-05 00:00:00,2026-01-16 10:00:00
reg_1055,evt_005,mbr_156,attended,2,11,2025-12-25 00:00:00,2025-12-30 10:00:00
reg_1056,evt_006,mbr_156,attended,3,23,2026-01-26 00:00:00,2026-02-02 10:00:00
reg_1057,evt_007,mbr_156,attended,1,63,2026-01-02 00:00:00,2026-01-16 10:00:00
reg_1058,evt_009,mbr_156,registered,0,39,2026-01-23 00:00:00,
reg_1059,evt_010,mbr_156,attended,1,51,2026-01-04 00:00:00,2026-01-16 10:00:00
reg_1060,evt_011,mbr_156,attended,3,15,2026-02-14 00:00:00,2026-02-19 10:00:00
reg_1061,evt_012,mbr_156,attended,3,27,2026-01-25 00:00:00,2026-02-02 10:00:00
reg_1062,evt_015,mbr_156,registered,0,43,2026-01-21 00:00:00,
reg_1063,evt_001,mbr_157,attended,1,51,2026-02-03 00:00:00,2026-02-15 10:00:00
reg_1064,evt_002,mbr_157,attended,3,15,2025-12-25 00:00:00,2025-12-30 10:00:00
reg_1065,evt_003,mbr_157,attended,3,27,2026-02-24 00:00:00,2026-03-04 10:00:00
reg_1066,evt_006,mbr_157,registered,0,43,2026-01-22 00:00:00,
reg_1067,evt_007,mbr_157,attended,1,55,2026-01-03 00:00:00,2026-01-16 10:00:00
reg_1068,evt_008,mbr_157,attended,3,19,2025-12-23 00:00:00,2025-12-29 10:00:00
reg_1069,evt_009,mbr_157,attended,3,31,2026-01-25 00:00:00,2026-02-02 10:00:00
reg_1070,evt_012,mbr_157,attended,0,47,2026-01-22 00:00:00,2026-02-02 10:00:00
reg_1071,evt_013,mbr_157,attended,1,59,2026-01-01 00:00:00,2026-01-15 10:00:00
reg_1072,evt_014,mbr_157,attended,3,23,2026-02-12 00:00:00,2026-02-19 10:00:00
reg_1073,evt_015,mbr_157,registered,0,35,2026-01-23 00:00:00,
reg_1074,evt_003,mbr_158,attended,0,47,2026-02-21 00:00:00,2026-03-04 10:00:00
reg_1075,evt_004,mbr_158,attended,2,59,2026-01-11 00:00:00,2026-01-16 10:00:00
reg_1076,evt_005,mbr_158,attended,3,23,2025-12-23 00:00:00,2025-12-30 10:00:00
reg_1077,evt_006,mbr_158,registered,0,35,2026-01-19 00:00:00,
reg_1078,evt_008,mbr_158,attended,2,11,2025-12-24 00:00:00,2025-12-29 10:00:00
reg_1079,evt_009,mbr_158,attended,1,51,2026-01-21 00:00:00,2026-02-02 10:00:00
reg_1080,evt_010,mbr_158,attended,1,63,2026-01-02 00:00:00,2026-01-16 10:00:00
reg_1081,evt_011,mbr_158,attended,3,27,2026-02-11 00:00:00,2026-02-19 10:00:00
reg_1082,evt_012,mbr_158,registered,0,39,2026-01-23 00:00:00,
reg_1083,evt_014,mbr_158,attended,3,15,2026-02-14 00:00:00,2026-02-19 10:00:00
reg_1084,evt_015,mbr_158,attended,1,55,2026-01-19 00:00:00,2026-02-01 10:00:00
reg_1085,evt_001,mbr_159,attended,3,15,2026-02-10 00:00:00,2026-02-15 10:00:00
reg_1086,evt_002,mbr_159,attended,3,27,2025-12-22 00:00:00,2025-12-30 10:00:00
reg_1087,evt_003,mbr_159,attended,1,67,2026-03-03 00:00:00,2026-03-04 10:00:00
reg_1088,evt_005,mbr_159,attended,0,43,2025-12-19 00:00:00,2025-12-30 10:00:00
reg_1089,evt_006,mbr_159,attended,1,55,2026-01-20 00:00:00,2026-02-02 10:00:00
reg_1090,evt_008,mbr_159,attended,3,31,2025-12-21 00:00:00,2025-12-29 10:00:00
reg_1091,evt_009,mbr_159,attended,2,43,2026-01-31 00:00:00,2026-02-02 10:00:00
reg_1092,evt_011,mbr_159,attended,3,19,2026-02-08 00:00:00,2026-02-19 10:00:00
reg_1093,evt_012,mbr_159,attended,1,59,2026-01-19 00:00:00,2026-02-02 10:00:00
reg_1094,evt_014,mbr_159,registered,0,35,2026-02-10 00:00:00,
reg_1095,evt_015,mbr_159,attended,0,47,2026-01-21 00:00:00,2026-02-01 10:00:00
reg_1096,evt_002,mbr_160,attended,0,47,2025-12-19 00:00:00,2025-12-30 10:00:00
reg_1097,evt_003,mbr_160,attended,1,59,2026-02-18 00:00:00,2026-03-04 10:00:00
reg_1098,evt_004,mbr_160,attended,3,23,2026-01-09 00:00:00,2026-01-16 10:00:00
reg_1099,evt_005,mbr_160,registered,0,35,2025-12-21 00:00:00,
reg_1100,evt_007,mbr_160,attended,2,11,2026-01-11 00:00:00,2026-01-16 10:00:00
reg_1101,evt_008,mbr_160,attended,1,51,2025-12-17 00:00:00,2025-12-29 10:00:00
reg_1102,evt_009,mbr_160,attended,1,63,2026-01-19 00:00:00,2026-02-02 10:00:00
reg_1103,evt_011,mbr_160,registered,0,39,2026-02-09 00:00:00,
reg_1104,evt_012,mbr_160,attended,2,3,2026-01-30 00:00:00,2026-02-02 10:00:00
reg_1105,evt_013,mbr_160,attended,3,15,2026-01-09 00:00:00,2026-01-15 10:00:00
reg_1106,evt_014,mbr_160,attended,1,28,2026-02-06 00:00:00,2026-02-19 10:00:00
reg_1107,evt_001,mbr_161,attended,3,27,2026-02-07 00:00:00,2026-02-15 10:00:00
reg_1108,evt_004,mbr_161,attended,3,16,2026-01-10 00:00:00,2026-01-16 10:00:00
reg_1109,evt_010,mbr_161,attended,3,20,2026-01-10 00:00:00,2026-01-16 10:00:00
reg_1110,evt_001,mbr_162,attended,3,20,2026-02-09 00:00:00,2026-02-15 10:00:00
reg_1111,evt_006,mbr_162,attended,2,12,2026-01-28 00:00:00,2026-02-02 10:00:00
reg_1112,evt_007,mbr_162,attended,3,24,2026-01-09 00:00:00,2026-01-16 10:00:00
reg_1113,evt_012,mbr_162,attended,3,16,2026-01-27 00:00:00,2026-02-02 10:00:00
reg_1114,evt_013,mbr_162,attended,3,28,2026-01-07 00:00:00,2026-01-15 10:00:00
reg_1115,evt_003,mbr_163,attended,3,16,2026-02-26 00:00:00,2026-03-04 10:00:00
reg_1116,evt_004,mbr_163,attended,3,28,2026-01-08 00:00:00,2026-01-16 10:00:00
reg_1117,evt_009,mbr_163,attended,3,20,2026-01-27 00:00:00,2026-02-02 10:00:00
reg_1118,evt_015,mbr_163,attended,3,24,2026-01-25 00:00:00,2026-02-01 10:00:00
reg_1119,evt_006,mbr_164,attended,3,24,2026-01-26 00:00:00,2026-02-02 10:00:00
reg_1120,evt_009,mbr_164,attended,2,12,2026-01-28 00:00:00,2026-02-02 10:00:00
reg_1121,evt_012,mbr_164,attended,3,28,2026-01-25 00:00:00,2026-02-02 10:00:00
reg_1122,evt_015,mbr_164,attended,3,16,2026-01-26 00:00:00,2026-02-01 10:00:00
reg_1123,evt_002,mbr_165,attended,3,16,2025-12-24 00:00:00,2025-12-30 10:00:00
reg_1124,evt_003,mbr_165,attended,3,28,2026-02-24 00:00:00,2026-03-04 10:00:00
reg_1125,evt_006,mbr_165,attended,0,44,2026-01-22 00:00:00,2026-02-02 10:00:00
reg_1126,evt_012,mbr_165,attended,3,20,2026-01-22 00:00:00,2026-02-02 10:00:00
reg_1127,evt_005,mbr_166,attended,3,24,2025-12-23 00:00:00,2025-12-30 10:00:00
reg_1128,evt_008,mbr_166,attended,2,12,2025-12-24 00:00:00,2025-12-29 10:00:00
reg_1129,evt_009,mbr_166,attended,1,52,2026-01-21 00:00:00,2026-02-02 10:00:00
reg_1130,evt_014,mbr_166,attended,3,16,2026-02-13 00:00:00,2026-02-19 10:00:00
reg_1131,evt_015,mbr_166,attended,1,28,2026-01-19 00:00:00,2026-02-01 10:00:00
reg_1132,evt_002,mbr_167,attended,3,28,2025-12-22 00:00:00,2025-12-30 10:00:00
reg_1133,evt_005,mbr_167,attended,3,16,2025-12-24 00:00:00,2025-12-30 10:00:00
reg_1134,evt_011,mbr_167,attended,3,20,2026-02-13 00:00:00,2026-02-19 10:00:00
reg_1135,evt_002,mbr_168,attended,3,20,2025-12-24 00:00:00,2025-12-30 10:00:00
reg_1136,evt_007,mbr_168,attended,2,12,2026-01-11 00:00:00,2026-01-16 10:00:00
reg_1137,evt_008,mbr_168,attended,3,24,2025-12-22 00:00:00,2025-12-29 10:00:00
reg_1138,evt_013,mbr_168,attended,3,16,2026-01-09 00:00:00,2026-01-15 10:00:00
reg_1139,evt_014,mbr_168,attended,3,28,2026-02-11 00:00:00,2026-02-19 10:00:00
reg_1140,evt_004,mbr_169,attended,3,16,2026-01-10 00:00:00,2026-01-16 10:00:00
reg_1141,evt_005,mbr_169,attended,3,28,2025-12-22 00:00:00,2025-12-30 10:00:00
reg_1142,evt_010,mbr_169,attended,3,20,2026-01-10 00:00:00,2026-01-16 10:00:00
reg_1143,evt_001,mbr_170,attended,3,20,2026-02-09 00:00:00,2026-02-15 10:00:00
reg_1144,evt_007,mbr_170,attended,3,24,2026-01-09 00:00:00,2026-01-16 10:00:00
reg_1145,evt_010,mbr_170,attended,2,13,2026-01-11 00:00:00,2026-01-16 10:00:00
reg_1146,evt_013,mbr_170,attended,3,28,2026-01-07 00:00:00,2026-01-15 10:00:00
reg_1147,evt_004,mbr_171,attended,3,29,2026-01-08 00:00:00,2026-01-16 10:00:00
reg_1148,evt_007,mbr_171,attended,0,44,2026-01-05 00:00:00,2026-01-16 10:00:00
reg_1149,evt_013,mbr_171,attended,3,21,2026-01-03 00:00:00,2026-01-15 10:00:00
reg_1150,evt_006,mbr_172,attended,3,25,2026-01-26 00:00:00,2026-02-02 10:00:00
reg_1151,evt_009,mbr_172,attended,2,13,2026-01-28 00:00:00,2026-02-02 10:00:00
reg_1152,evt_010,mbr_172,attended,1,53,2026-01-04 00:00:00,2026-01-16 10:00:00
reg_1153,evt_015,mbr_172,attended,3,17,2026-01-26 00:00:00,2026-02-01 10:00:00
reg_1154,evt_003,mbr_173,attended,3,29,2026-02-24 00:00:00,2026-03-04 10:00:00
reg_1155,evt_006,mbr_173,attended,3,17,2026-01-27 00:00:00,2026-02-02 10:00:00
reg_1156,evt_012,mbr_173,attended,3,21,2026-01-27 00:00:00,2026-02-02 10:00:00
reg_1157,evt_003,mbr_174,attended,3,21,2026-02-25 00:00:00,2026-03-04 10:00:00
reg_1158,evt_008,mbr_174,attended,2,13,2025-12-24 00:00:00,2025-12-29 10:00:00
reg_1159,evt_009,mbr_174,attended,3,25,2026-01-26 00:00:00,2026-02-02 10:00:00
reg_1160,evt_014,mbr_174,attended,3,17,2026-02-13 00:00:00,2026-02-19 10:00:00
reg_1161,evt_015,mbr_174,attended,3,29,2026-01-24 00:00:00,2026-02-01 10:00:00
reg_1162,evt_005,mbr_175,attended,3,17,2025-12-24 00:00:00,2025-12-30 10:00:00
reg_1163,evt_006,mbr_175,attended,3,29,2026-01-25 00:00:00,2026-02-02 10:00:00
reg_1164,evt_011,mbr_175,attended,3,21,2026-02-12 00:00:00,2026-02-19 10:00:00
reg_1165,evt_002,mbr_176,attended,3,21,2025-12-23 00:00:00,2025-12-30 10:00:00
reg_1166,evt_008,mbr_176,attended,3,25,2025-12-22 00:00:00,2025-12-29 10:00:00
reg_1167,evt_011,mbr_176,attended,3,13,2026-02-14 00:00:00,2026-02-19 10:00:00
reg_1168,evt_014,mbr_176,attended,3,29,2026-02-11 00:00:00,2026-02-19 10:00:00
reg_1169,evt_005,mbr_177,attended,3,29,2025-12-22 00:00:00,2025-12-30 10:00:00
reg_1170,evt_008,mbr_177,attended,0,45,2025-12-18 00:00:00,2025-12-29 10:00:00
reg_1171,evt_014,mbr_177,attended,3,21,2026-02-12 00:00:00,2026-02-19 10:00:00
reg_1172,evt_001,mbr_178,attended,3,21,2026-02-08 00:00:00,2026-02-15 10:00:00
reg_1173,evt_007,mbr_178,attended,3,25,2026-01-09 00:00:00,2026-01-16 10:00:00
reg_1174,evt_010,mbr_178,attended,3,13,2026-01-11 00:00:00,2026-01-16 10:00:00
reg_1175,evt_011,mbr_178,attended,1,53,2026-02-07 00:00:00,2026-02-19 10:00:00
reg_1176,evt_001,mbr_179,attended,3,13,2026-02-10 00:00:00,2026-02-15 10:00:00
reg_1177,evt_004,mbr_179,attended,3,29,2026-01-08 00:00:00,2026-01-16 10:00:00
