Reservation ID,Course,Date,Tee Time,Players,Guest Flag,Transportation,Caddie,Holes,Status,Check-In Time,Round Start,Round End,Duration (min)
bkg_3182,course_main,2026-02-28,12:40,2,0,push_cart,0,18,completed,,,,
bkg_3183,course_main,2025-12-27,09:20,1,1,push_cart,0,9,completed,2025-12-27 09:06:00,2025-12-27 09:20:00,2025-12-27 11:47:00,147
bkg_3184,course_main,2026-03-07,11:00,1,0,push_cart,0,9,completed,2026-03-07 10:35:00,2026-03-07 11:00:00,2026-03-07 13:35:00,155
bkg_3185,course_main,2026-01-24,06:00,3,0,walk,0,18,completed,2026-01-24 05:32:00,2026-01-24 06:00:00,2026-01-24 09:46:00,226
bkg_3186,course_main,2026-01-10,07:40,4,0,walk,1,18,completed,,,,
bkg_3188,course_main,2026-02-07,15:20,3,1,cart,0,18,completed,2026-02-07 14:55:00,2026-02-07 15:20:00,2026-02-07 19:27:00,247
bkg_3189,course_main,2025-12-20,10:30,1,1,push_cart,0,18,completed,2025-12-20 10:15:00,2025-12-20 10:30:00,2025-12-20 14:53:00,263
bkg_3190,course_main,2026-02-28,11:00,1,0,push_cart,1,9,completed,2026-02-28 10:41:00,2026-02-28 11:00:00,2026-02-28 13:38:00,158
bkg_3191,course_main,2026-01-17,06:10,3,0,cart,0,18,completed,2026-01-17 05:40:00,2026-01-17 06:10:00,2026-01-17 10:01:00,231
bkg_3192,course_main,2026-01-03,08:40,4,1,walk,0,18,completed,,,,
bkg_3194,course_main,2026-01-31,15:00,3,0,cart,0,18,completed,2026-01-31 14:34:00,2026-01-31 15:00:00,2026-01-31 19:12:00,252
bkg_3195,course_main,2026-02-21,13:00,2,0,cart,0,18,completed,2026-02-21 12:39:00,2026-02-21 13:00:00,2026-02-21 16:46:00,226
bkg_3196,course_main,2026-01-10,07:10,4,1,walk,0,18,completed,2026-01-10 06:59:00,2026-01-10 07:10:00,2026-01-10 11:12:00,242
bkg_3197,course_main,2025-12-27,09:50,1,0,push_cart,0,9,completed,2025-12-27 09:36:00,2025-12-27 09:50:00,2025-12-27 12:18:00,148
bkg_3198,course_main,2026-02-07,15:00,3,0,cart,0,9,completed,2026-02-07 14:35:00,2026-02-07 15:00:00,2026-02-07 17:36:00,156
bkg_3199,course_main,2026-01-24,06:30,3,1,walk,0,18,completed,2026-01-24 06:01:00,2026-01-24 06:30:00,2026-01-24 10:53:00,263
bkg_3200,course_main,2026-02-28,11:40,1,0,walk,1,18,completed,,,,
bkg_3202,course_main,2026-01-03,08:20,3,1,cart,0,18,completed,2026-01-03 08:08:00,2026-01-03 08:20:00,2026-01-03 12:27:00,247
bkg_3203,course_main,2025-12-20,10:30,1,1,push_cart,0,9,completed,2025-12-20 10:15:00,2025-12-20 10:30:00,2025-12-20 13:00:00,150
bkg_3204,course_main,2026-01-31,11:00,1,0,push_cart,0,9,completed,2026-01-31 10:34:00,2026-01-31 11:00:00,2026-01-31 13:38:00,158
bkg_3205,course_main,2026-01-17,06:10,3,0,walk,0,18,completed,2026-01-17 05:40:00,2026-01-17 06:10:00,2026-01-17 10:38:00,268
bkg_3206,course_main,2026-02-28,08:40,4,0,walk,0,18,completed,,,,
bkg_3207,course_main,2025-12-27,09:20,1,1,push_cart,0,18,completed,2025-12-27 09:06:00,2025-12-27 09:20:00,2025-12-27 13:38:00,258
bkg_3208,course_main,2026-03-07,11:00,1,0,push_cart,1,9,completed,2026-03-07 10:43:00,2026-03-07 11:00:00,2026-03-07 13:36:00,156
bkg_3209,course_main,2026-01-24,06:10,3,0,cart,0,18,completed,2026-01-24 05:41:00,2026-01-24 06:10:00,2026-01-24 09:56:00,226
bkg_3210,course_main,2026-01-10,07:40,4,1,walk,0,18,completed,,,,
bkg_3212,course_main,2026-02-07,15:00,3,0,cart,0,18,completed,2026-02-07 14:35:00,2026-02-07 15:00:00,2026-02-07 19:07:00,247
bkg_3213,course_main,2025-12-20,06:30,3,1,walk,0,18,completed,2025-12-20 06:15:00,2025-12-20 06:30:00,2025-12-20 10:53:00,263
bkg_3214,course_main,2026-02-28,11:40,1,0,push_cart,1,9,completed,2026-02-28 11:21:00,2026-02-28 11:40:00,2026-02-28 14:18:00,158
bkg_3215,course_main,2026-01-17,13:10,2,0,cart,0,18,completed,2026-01-17 12:40:00,2026-01-17 13:10:00,2026-01-17 17:01:00,231
bkg_3216,course_main,2026-01-03,08:20,4,1,walk,0,18,completed,,,,
bkg_3218,course_main,2026-01-31,15:00,3,0,cart,0,18,completed,2026-01-31 14:34:00,2026-01-31 15:00:00,2026-01-31 19:12:00,252
bkg_3219,course_main,2026-02-21,13:40,2,0,cart,0,18,completed,2026-02-21 13:19:00,2026-02-21 13:40:00,2026-02-21 17:26:00,226
bkg_3220,course_main,2026-01-10,14:10,2,1,cart,0,18,completed,2026-01-10 13:59:00,2026-01-10 14:10:00,2026-01-10 18:12:00,242
bkg_3221,course_main,2025-12-27,09:20,1,1,push_cart,0,9,completed,2025-12-27 09:06:00,2025-12-27 09:20:00,2025-12-27 11:48:00,148
bkg_3222,course_main,2026-02-07,11:00,1,0,push_cart,0,9,completed,2026-02-07 10:35:00,2026-02-07 11:00:00,2026-02-07 13:36:00,156
bkg_3223,course_main,2026-01-24,06:10,3,0,walk,0,18,completed,2026-01-24 05:41:00,2026-01-24 06:10:00,2026-01-24 10:33:00,263
bkg_3224,course_main,2026-02-28,07:40,4,0,walk,1,18,completed,,,,
bkg_3226,course_main,2026-01-03,15:20,3,1,cart,0,18,completed,2026-01-03 15:08:00,2026-01-03 15:20:00,2026-01-03 19:27:00,247
bkg_3227,course_main,2025-12-20,10:30,1,1,push_cart,0,9,completed,2025-12-20 10:15:00,2025-12-20 10:30:00,2025-12-20 13:00:00,150
bkg_3228,course_main,2026-01-31,11:00,1,0,push_cart,0,9,completed,2026-01-31 10:34:00,2026-01-31 11:00:00,2026-01-31 13:39:00,159
bkg_3229,course_main,2026-01-17,06:10,3,0,walk,0,18,completed,2026-01-17 05:40:00,2026-01-17 06:10:00,2026-01-17 10:39:00,269
bkg_3230,course_main,2026-01-03,08:40,4,0,walk,0,18,completed,,,,
bkg_3231,course_main,2025-12-27,16:20,3,1,cart,0,18,completed,2025-12-27 16:06:00,2025-12-27 16:20:00,2025-12-27 20:38:00,258
bkg_3232,course_main,2026-03-07,11:30,1,0,push_cart,1,9,completed,2026-03-07 11:12:00,2026-03-07 11:30:00,2026-03-07 14:06:00,156
bkg_3233,course_main,2026-01-24,13:10,2,0,cart,0,18,completed,2026-01-24 12:41:00,2026-01-24 13:10:00,2026-01-24 16:56:00,226
bkg_3234,course_main,2026-01-10,07:10,4,1,walk,0,18,completed,,,,
bkg_3236,course_main,2026-02-01,15:00,3,0,cart,0,18,completed,2026-02-01 14:35:00,2026-02-01 15:00:00,2026-02-01 19:07:00,247
bkg_3237,course_main,2025-12-20,06:30,3,1,walk,0,18,completed,2025-12-20 06:15:00,2025-12-20 06:30:00,2025-12-20 10:54:00,264
bkg_3238,course_main,2026-02-28,11:40,1,0,push_cart,1,9,completed,2026-02-28 11:21:00,2026-02-28 11:40:00,2026-02-28 14:19:00,159
bkg_3239,course_main,2026-02-14,13:10,2,0,cart,0,18,completed,2026-02-14 12:40:00,2026-02-14 13:10:00,2026-02-14 17:02:00,232
bkg_3240,course_main,2026-01-03,08:20,4,1,walk,0,18,completed,,,,
bkg_3242,course_main,2026-01-31,15:00,3,0,cart,0,18,completed,2026-01-31 14:34:00,2026-01-31 15:00:00,2026-01-31 19:13:00,253
bkg_3243,course_main,2026-02-21,13:40,2,0,cart,0,18,completed,2026-02-21 13:19:00,2026-02-21 13:40:00,2026-02-21 17:26:00,226
bkg_3244,course_main,2026-01-10,14:10,2,1,cart,0,18,completed,2026-01-10 13:59:00,2026-01-10 14:10:00,2026-01-10 18:12:00,242
bkg_3245,course_main,2025-12-27,09:20,1,1,push_cart,0,9,completed,2025-12-27 09:06:00,2025-12-27 09:20:00,2025-12-27 11:48:00,148
bkg_3246,course_main,2026-03-07,11:00,1,0,push_cart,0,9,completed,2026-03-07 10:35:00,2026-03-07 11:00:00,2026-03-07 13:36:00,156
bkg_3247,course_main,2026-01-24,06:10,3,0,walk,0,18,completed,2026-01-24 05:41:00,2026-01-24 06:10:00,2026-01-24 10:34:00,264
bkg_3248,course_main,2026-01-10,07:40,4,0,walk,1,18,completed,,,,
bkg_3250,course_main,2026-02-01,15:20,3,1,cart,0,18,completed,2026-02-01 15:08:00,2026-02-01 15:20:00,2026-02-01 19:28:00,248
bkg_3251,course_main,2025-12-20,10:30,1,1,push_cart,0,9,completed,2025-12-20 10:15:00,2025-12-20 10:30:00,2025-12-20 13:01:00,151
bkg_3252,course_main,2026-02-28,11:00,1,0,push_cart,0,9,completed,2026-02-28 10:34:00,2026-02-28 11:00:00,2026-02-28 13:39:00,159
bkg_3253,course_main,2026-01-17,06:10,4,0,walk,0,18,completed,2026-01-17 05:40:00,2026-01-17 06:10:00,2026-01-17 10:39:00,269
bkg_3254,course_main,2026-01-03,08:40,4,0,walk,0,18,completed,,,,
bkg_3255,course_main,2026-01-24,16:20,3,1,walk,0,18,completed,2026-01-24 16:06:00,2026-01-24 16:20:00,2026-01-24 20:39:00,259
bkg_3256,course_main,2026-03-07,11:30,1,0,push_cart,1,9,completed,2026-03-07 11:12:00,2026-03-07 11:30:00,2026-03-07 14:06:00,156
bkg_3257,course_main,2026-02-21,13:10,2,0,cart,0,18,completed,2026-02-21 12:41:00,2026-02-21 13:10:00,2026-02-21 16:57:00,227
bkg_3258,course_main,2026-01-10,07:20,4,1,walk,0,18,completed,,,,
bkg_3260,course_main,2026-02-01,15:00,3,0,cart,0,18,completed,2026-02-01 14:35:00,2026-02-01 15:00:00,2026-02-01 19:08:00,248
bkg_3261,course_main,2026-01-24,06:30,3,1,walk,0,18,completed,2026-01-24 06:15:00,2026-01-24 06:30:00,2026-01-24 10:54:00,264
bkg_3262,course_main,2026-02-28,11:40,1,0,push_cart,1,9,completed,2026-02-28 11:21:00,2026-02-28 11:40:00,2026-02-28 14:19:00,159
bkg_3263,course_main,2026-02-14,13:10,2,0,cart,0,18,completed,2026-02-14 12:40:00,2026-02-14 13:10:00,2026-02-14 17:02:00,232
bkg_3266,course_main,2026-01-31,16:00,3,0,cart,0,18,completed,2026-01-31 15:34:00,2026-01-31 16:00:00,2026-01-31 20:13:00,253
bkg_3267,course_main,2026-02-21,13:40,2,0,cart,0,18,completed,2026-02-21 13:19:00,2026-02-21 13:40:00,2026-02-21 17:27:00,227
bkg_3268,course_main,2026-02-07,14:20,2,1,cart,0,18,completed,2026-02-07 14:09:00,2026-02-07 14:20:00,2026-02-07 18:23:00,243
bkg_3269,course_main,2025-12-27,09:20,1,1,push_cart,0,9,completed,2025-12-27 09:06:00,2025-12-27 09:20:00,2025-12-27 11:48:00,148
bkg_3270,course_main,2026-03-07,11:00,1,0,push_cart,0,9,completed,2026-03-07 10:35:00,2026-03-07 11:00:00,2026-03-07 13:36:00,156
bkg_3271,course_main,2026-01-24,06:10,3,0,walk,0,18,completed,2026-01-24 05:41:00,2026-01-24 06:10:00,2026-01-24 10:34:00,264
bkg_3272,course_main,2026-01-10,07:40,4,0,walk,1,18,completed,,,,
bkg_3274,course_main,2026-02-01,15:20,3,1,cart,0,18,completed,2026-02-01 15:08:00,2026-02-01 15:20:00,2026-02-01 19:28:00,248
bkg_3275,course_main,2025-12-20,10:30,1,1,push_cart,0,9,completed,2025-12-20 10:15:00,2025-12-20 10:30:00,2025-12-20 13:01:00,151
bkg_3276,course_main,2026-02-28,12:00,1,0,push_cart,0,9,completed,2026-02-28 11:34:00,2026-02-28 12:00:00,2026-02-28 14:39:00,159
bkg_3277,course_main,2026-01-17,06:10,4,0,walk,0,18,completed,2026-01-17 05:40:00,2026-01-17 06:10:00,2026-01-17 10:39:00,269
bkg_3278,course_main,2026-01-03,08:40,4,0,walk,0,18,completed,,,,
bkg_3279,course_main,2026-01-24,16:20,3,1,walk,0,18,completed,2026-01-24 16:06:00,2026-01-24 16:20:00,2026-01-24 20:39:00,259
bkg_3280,course_main,2026-03-07,11:30,1,0,push_cart,1,9,completed,2026-03-07 11:12:00,2026-03-07 11:30:00,2026-03-07 14:06:00,156
bkg_3281,course_main,2026-02-21,13:10,2,0,cart,0,18,completed,2026-02-21 12:41:00,2026-02-21 13:10:00,2026-02-21 16:57:00,227
bkg_3282,course_main,2026-01-10,07:20,4,1,walk,0,18,completed,,,,
bkg_3284,course_main,2026-02-01,15:00,3,0,cart,0,18,completed,2026-02-01 14:35:00,2026-02-01 15:00:00,2026-02-01 19:08:00,248
bkg_3285,course_main,2026-01-24,06:30,3,1,walk,0,18,completed,2026-01-24 06:15:00,2026-01-24 06:30:00,2026-01-24 10:54:00,264
bkg_3286,course_main,2026-02-28,12:40,1,0,push_cart,1,9,completed,2026-02-28 12:21:00,2026-02-28 12:40:00,2026-02-28 15:00:00,140
bkg_3287,course_main,2026-02-14,13:10,2,0,cart,0,18,completed,2026-02-14 12:48:00,2026-02-14 13:10:00,2026-02-14 17:02:00,232
bkg_3288,course_main,2026-01-03,08:20,4,1,walk,0,18,completed,2026-01-03 08:08:00,2026-01-03 08:20:00,2026-01-03 12:28:00,248
bkg_3289,course_main,2025-12-20,10:50,1,0,push_cart,0,9,completed,2025-12-20 10:34:00,2025-12-20 10:50:00,2025-12-20 13:21:00,151
bkg_3290,course_main,2026-01-31,16:00,3,0,cart,0,9,completed,2026-01-31 15:33:00,2026-01-31 16:00:00,2026-01-31 18:39:00,159
bkg_3291,course_main,2026-02-18,13:40,2,0,cart,0,18,completed,2026-02-18 13:19:00,2026-02-18 13:40:00,2026-02-18 17:27:00,227
bkg_3292,course_main,2026-02-05,14:20,2,1,cart,0,18,completed,2026-02-05 14:09:00,2026-02-05 14:20:00,2026-02-05 18:23:00,243
bkg_3293,course_main,2025-12-23,09:20,1,1,push_cart,0,9,completed,2025-12-23 09:06:00,2025-12-23 09:20:00,2025-12-23 11:48:00,148
bkg_3294,course_main,2026-03-03,11:00,1,0,push_cart,0,9,completed,2026-03-03 10:35:00,2026-03-03 11:00:00,2026-03-03 13:36:00,156
bkg_3295,course_main,2026-01-19,06:10,3,0,walk,0,18,completed,2026-01-19 05:41:00,2026-01-19 06:10:00,2026-01-19 09:57:00,227
bkg_3296,course_main,2026-01-05,07:40,4,0,walk,1,18,completed,,,,
bkg_3298,course_main,2026-02-01,15:20,3,1,cart,0,18,completed,2026-02-01 14:55:00,2026-02-01 15:20:00,2026-02-01 19:28:00,248
bkg_3299,course_main,2025-12-19,10:30,1,1,push_cart,0,18,completed,2025-12-19 10:14:00,2025-12-19 10:30:00,2025-12-19 14:55:00,265
bkg_3300,course_main,2026-02-27,12:00,1,0,push_cart,1,9,completed,2026-02-27 11:41:00,2026-02-27 12:00:00,2026-02-27 14:39:00,159
bkg_3301,course_main,2026-01-14,06:10,4,0,cart,0,18,completed,2026-01-14 05:40:00,2026-01-14 06:10:00,2026-01-14 10:03:00,233
bkg_3302,course_main,2026-01-01,08:40,4,1,walk,0,18,completed,,,,
bkg_3303,course_main,2026-01-23,16:20,3,1,walk,0,18,completed,2026-01-23 15:52:00,2026-01-23 16:20:00,2026-01-23 20:39:00,259
bkg_3304,course_main,2026-03-03,11:30,1,0,push_cart,1,9,completed,,,,
bkg_3305,course_main,2026-02-18,13:10,2,0,cart,0,18,completed,2026-02-18 12:49:00,2026-02-18 13:10:00,2026-02-18 16:57:00,227
bkg_3306,course_main,2026-01-05,07:20,4,1,walk,0,18,completed,2026-01-05 07:09:00,2026-01-05 07:20:00,2026-01-05 11:23:00,243
bkg_3307,course_main,2025-12-23,09:50,1,0,push_cart,0,9,completed,2025-12-23 09:36:00,2025-12-23 09:50:00,2025-12-23 12:18:00,148
bkg_3308,course_main,2026-02-01,15:00,3,0,push_cart,0,9,completed,2026-02-01 14:35:00,2026-02-01 15:00:00,2026-02-01 17:36:00,156
bkg_3309,course_main,2026-01-18,06:30,3,0,walk,0,18,completed,2026-01-18 06:01:00,2026-01-18 06:30:00,2026-01-18 10:55:00,265
bkg_3310,course_main,2026-02-27,12:40,4,0,walk,1,18,completed,,,,
bkg_3312,course_main,2026-01-01,15:20,3,1,cart,0,18,completed,2026-01-01 15:08:00,2026-01-01 15:20:00,2026-01-01 19:29:00,249
bkg_3313,course_main,2025-12-19,10:30,1,1,push_cart,0,9,completed,2025-12-19 10:14:00,2025-12-19 10:30:00,2025-12-19 13:01:00,151
bkg_3314,course_main,2026-01-27,12:00,1,0,push_cart,0,9,completed,2026-01-27 11:33:00,2026-01-27 12:00:00,2026-01-27 14:39:00,159
bkg_3315,course_main,2026-02-18,13:40,2,0,cart,0,9,completed,2026-02-18 13:19:00,2026-02-18 13:40:00,2026-02-18 16:06:00,146
bkg_3316,course_main,2026-02-05,14:20,3,1,cart,0,18,completed,2026-02-05 13:56:00,2026-02-05 14:20:00,2026-02-05 18:23:00,243
bkg_3317,course_main,2025-12-23,09:30,1,1,walk,0,18,completed,2025-12-23 09:16:00,2025-12-23 09:30:00,2025-12-23 13:50:00,260
bkg_3318,course_main,2026-03-03,11:00,1,0,push_cart,1,9,completed,2026-03-03 10:42:00,2026-03-03 11:00:00,2026-03-03 13:36:00,156
bkg_3319,course_main,2026-01-18,06:10,2,0,cart,0,18,completed,2026-01-18 05:41:00,2026-01-18 06:10:00,2026-01-18 09:58:00,228
bkg_3320,course_main,2026-01-05,08:20,4,1,walk,0,18,completed,,,,
bkg_3322,course_main,2026-01-31,15:00,3,0,cart,0,18,completed,2026-01-31 14:34:00,2026-01-31 15:00:00,2026-01-31 19:09:00,249
bkg_3323,course_main,2025-12-19,06:30,3,1,walk,0,18,completed,2025-12-19 06:14:00,2025-12-19 06:30:00,2025-12-19 10:55:00,265
bkg_3324,course_main,2026-02-27,12:40,1,0,push_cart,1,9,completed,2026-02-27 12:21:00,2026-02-27 12:40:00,2026-02-27 15:19:00,159
bkg_3325,course_main,2026-01-14,13:10,2,0,cart,0,18,completed,2026-01-14 12:40:00,2026-01-14 13:10:00,2026-01-14 17:03:00,233
bkg_3326,course_main,2026-01-01,08:20,4,1,walk,0,18,completed,,,,
bkg_3327,course_main,2026-01-22,16:00,3,0,walk,0,18,completed,2026-01-22 15:32:00,2026-01-22 16:00:00,2026-01-22 20:20:00,260
bkg_3328,course_main,2026-03-03,07:30,4,0,walk,1,18,completed,,,,
bkg_3329,course_main,2026-02-18,13:40,2,0,cart,0,18,completed,2026-02-18 13:19:00,2026-02-18 13:40:00,2026-02-18 17:28:00,228
bkg_3330,course_main,2026-01-05,15:20,3,1,cart,0,18,completed,2026-01-05 15:09:00,2026-01-05 15:20:00,2026-01-05 19:24:00,244
bkg_3331,course_main,2025-12-23,09:30,1,1,push_cart,0,9,completed,2025-12-23 09:15:00,2025-12-23 09:30:00,2025-12-23 11:59:00,149
bkg_3332,course_main,2026-01-31,11:00,1,0,push_cart,0,9,completed,2026-01-31 10:34:00,2026-01-31 11:00:00,2026-01-31 13:37:00,157
bkg_3333,course_main,2026-01-18,06:10,3,0,walk,0,18,completed,2026-01-18 05:41:00,2026-01-18 06:10:00,2026-01-18 10:35:00,265
bkg_3334,course_main,2026-02-27,08:40,4,0,walk,1,18,completed,,,,
bkg_3336,course_main,2026-01-01,15:20,3,1,cart,0,18,completed,2026-01-01 15:08:00,2026-01-01 15:20:00,2026-01-01 19:29:00,249
bkg_3337,course_main,2025-12-19,10:30,1,1,push_cart,0,9,completed,2025-12-19 10:14:00,2025-12-19 10:30:00,2025-12-19 13:01:00,151
bkg_3338,course_main,2026-02-26,12:00,1,0,push_cart,0,9,completed,2026-02-26 11:33:00,2026-02-26 12:00:00,2026-02-26 14:39:00,159
bkg_3339,course_main,2026-02-18,09:40,4,0,walk,0,9,completed,2026-02-18 09:19:00,2026-02-18 09:40:00,2026-02-18 12:06:00,146
bkg_3340,course_main,2026-02-04,15:50,3,0,cart,0,18,completed,2026-02-04 15:25:00,2026-02-04 15:50:00,2026-02-04 19:54:00,244
bkg_3341,course_main,2025-12-23,16:30,3,1,walk,0,18,completed,2025-12-23 16:15:00,2025-12-23 16:30:00,2025-12-23 20:50:00,260
bkg_3342,course_main,2026-03-03,11:30,1,0,push_cart,1,9,completed,2026-03-03 11:12:00,2026-03-03 11:30:00,2026-03-03 14:07:00,157
bkg_3343,course_main,2026-01-18,13:10,2,0,cart,0,18,completed,2026-01-18 12:41:00,2026-01-18 13:10:00,2026-01-18 16:58:00,228
bkg_3344,course_main,2026-01-05,08:20,4,1,walk,0,18,completed,,,,
bkg_3346,course_main,2026-01-31,15:00,3,0,cart,0,18,completed,2026-01-31 14:34:00,2026-01-31 15:00:00,2026-01-31 19:09:00,249
bkg_3347,course_main,2026-01-18,06:30,3,1,walk,0,18,completed,2026-01-18 06:14:00,2026-01-18 06:30:00,2026-01-18 10:55:00,265
bkg_3348,course_main,2026-02-26,12:40,1,0,push_cart,1,9,completed,2026-02-26 12:21:00,2026-02-26 12:40:00,2026-02-26 15:19:00,159
bkg_3349,course_main,2026-02-13,13:10,2,0,cart,0,18,completed,2026-02-13 12:40:00,2026-02-13 13:10:00,2026-02-13 17:03:00,233
bkg_3350,course_main,2026-01-01,08:20,4,1,walk,0,18,completed,,,,
bkg_3351,course_main,2026-01-22,16:00,3,0,walk,0,18,completed,2026-01-22 15:32:00,2026-01-22 16:00:00,2026-01-22 20:20:00,260
bkg_3352,course_main,2026-03-03,07:30,4,0,walk,1,18,completed,,,,
bkg_3353,course_main,2026-02-17,13:40,2,0,cart,0,18,completed,2026-02-17 13:19:00,2026-02-17 13:40:00,2026-02-17 17:28:00,228
bkg_3354,course_main,2026-02-04,15:20,3,1,cart,0,18,completed,2026-02-04 15:09:00,2026-02-04 15:20:00,2026-02-04 19:24:00,244
bkg_3355,course_main,2025-12-23,09:30,1,1,push_cart,0,9,completed,2025-12-23 09:15:00,2025-12-23 09:30:00,2025-12-23 11:59:00,149
bkg_3356,course_main,2026-03-02,11:00,1,0,push_cart,0,9,completed,2026-03-02 10:34:00,2026-03-02 11:00:00,2026-03-02 13:37:00,157
bkg_3357,course_main,2026-01-18,06:10,3,0,walk,0,18,completed,2026-01-18 05:41:00,2026-01-18 06:10:00,2026-01-18 10:35:00,265
bkg_3358,course_main,2026-01-05,08:40,4,0,walk,1,18,completed,,,,
bkg_3360,course_main,2026-01-31,15:20,3,1,cart,0,18,completed,2026-01-31 15:08:00,2026-01-31 15:20:00,2026-01-31 19:29:00,249
bkg_3361,course_main,2025-12-18,10:30,1,1,push_cart,0,9,completed,2025-12-18 10:14:00,2025-12-18 10:30:00,2025-12-18 13:01:00,151
bkg_3362,course_main,2026-02-26,12:00,1,0,push_cart,0,9,completed,2026-02-26 11:33:00,2026-02-26 12:00:00,2026-02-26 14:40:00,160
bkg_3363,course_main,2025-12-27,09:40,4,0,walk,0,9,completed,2025-12-27 09:19:00,2025-12-27 09:40:00,2025-12-27 12:06:00,146
bkg_3364,course_main,2026-02-04,15:50,3,0,cart,0,18,completed,2026-02-04 15:25:00,2026-02-04 15:50:00,2026-02-04 19:54:00,244
bkg_3365,course_main,2026-01-22,16:30,3,1,walk,0,18,completed,2026-01-22 16:15:00,2026-01-22 16:30:00,2026-01-22 20:50:00,260
bkg_3366,course_main,2026-03-02,11:30,1,0,push_cart,1,9,completed,2026-03-02 11:12:00,2026-03-02 11:30:00,2026-03-02 14:07:00,157
bkg_3367,course_main,2026-02-17,13:10,2,0,cart,0,18,completed,2026-02-17 12:41:00,2026-02-17 13:10:00,2026-02-17 16:58:00,228
bkg_3368,course_main,2026-01-05,08:20,4,1,walk,0,18,completed,,,,
bkg_3370,course_main,2026-01-31,15:00,3,0,cart,0,18,completed,2026-01-31 14:34:00,2026-01-31 15:00:00,2026-01-31 19:09:00,249
bkg_3371,course_main,2026-01-18,06:30,3,1,walk,0,18,completed,2026-01-18 06:14:00,2026-01-18 06:30:00,2026-01-18 10:56:00,266
bkg_3372,course_main,2026-02-26,12:40,1,0,push_cart,1,9,completed,2026-02-26 12:21:00,2026-02-26 12:40:00,2026-02-26 15:19:00,159
bkg_3373,course_main,2026-02-13,13:10,2,0,cart,0,18,completed,2026-02-13 12:40:00,2026-02-13 13:10:00,2026-02-13 17:04:00,234
bkg_3374,course_main,2025-12-31,08:20,4,1,walk,0,18,completed,,,,
bkg_3375,course_main,2026-01-22,16:00,3,0,walk,0,18,completed,2026-01-22 15:32:00,2026-01-22 16:00:00,2026-01-22 20:20:00,260
bkg_3376,course_main,2026-01-09,07:30,4,0,walk,1,18,completed,,,,
bkg_3377,course_main,2026-02-17,13:40,2,0,cart,0,18,completed,2026-02-17 13:19:00,2026-02-17 13:40:00,2026-02-17 17:28:00,228
bkg_3379,course_main,2025-12-22,09:30,1,1,push_cart,0,9,completed,2025-12-22 09:15:00,2025-12-22 09:30:00,2025-12-22 11:59:00,149
bkg_3380,course_main,2026-03-02,11:00,1,0,push_cart,0,9,completed,2026-03-02 10:34:00,2026-03-02 11:00:00,2026-03-02 13:37:00,157
bkg_3381,course_main,2026-01-18,06:10,3,0,walk,0,18,completed,2026-01-18 05:41:00,2026-01-18 06:10:00,2026-01-18 10:36:00,266
bkg_3382,course_main,2026-01-04,08:40,4,0,walk,1,18,completed,,,,
bkg_3384,course_main,2026-01-31,15:20,3,1,cart,0,18,completed,2026-01-31 15:08:00,2026-01-31 15:20:00,2026-01-31 19:30:00,250
bkg_3385,course_main,2025-12-18,10:30,1,1,push_cart,0,9,completed,2025-12-18 10:14:00,2025-12-18 10:30:00,2025-12-18 13:02:00,152
bkg_3386,course_main,2026-02-26,12:00,1,0,push_cart,0,9,completed,2026-02-26 11:33:00,2026-02-26 12:00:00,2026-02-26 14:40:00,160
bkg_3387,course_main,2025-12-26,09:40,4,0,push_cart,0,9,completed,2025-12-26 09:19:00,2025-12-26 09:40:00,2025-12-26 12:06:00,146
bkg_3388,course_main,2026-02-04,15:50,3,0,cart,0,18,completed,2026-02-04 15:25:00,2026-02-04 15:50:00,2026-02-04 19:54:00,244
bkg_3389,course_main,2026-01-22,16:30,3,1,walk,0,18,completed,2026-01-22 16:15:00,2026-01-22 16:30:00,2026-01-22 20:51:00,261
bkg_3390,course_main,2026-03-02,11:40,1,0,push_cart,1,9,completed,2026-03-02 11:22:00,2026-03-02 11:40:00,2026-03-02 14:17:00,157
bkg_3391,course_main,2026-02-17,13:10,2,0,cart,0,18,completed,2026-02-17 12:41:00,2026-02-17 13:10:00,2026-02-17 16:59:00,229
bkg_3392,course_main,2026-01-04,08:20,4,1,walk,0,18,completed,,,,
bkg_3394,course_main,2026-01-31,15:00,3,0,cart,0,18,completed,2026-01-31 14:34:00,2026-01-31 15:00:00,2026-01-31 19:10:00,250
bkg_3395,course_main,2026-01-17,06:30,3,1,walk,0,18,completed,2026-01-17 06:14:00,2026-01-17 06:30:00,2026-01-17 10:56:00,266
bkg_3396,course_main,2026-02-26,12:40,1,0,push_cart,1,9,completed,2026-02-26 12:21:00,2026-02-26 12:40:00,2026-02-26 15:01:00,141
bkg_3397,course_main,2026-02-13,13:10,2,0,cart,0,18,completed,2026-02-13 12:48:00,2026-02-13 13:10:00,2026-02-13 17:04:00,234
bkg_3398,course_main,2025-12-31,08:20,4,1,walk,0,18,completed,2025-12-31 08:07:00,2025-12-31 08:20:00,2025-12-31 12:30:00,250
bkg_3399,course_main,2026-01-22,16:00,3,0,walk,0,18,completed,2026-01-22 15:32:00,2026-01-22 16:00:00,2026-01-22 20:21:00,261
bkg_3400,course_main,2026-01-08,07:40,4,0,walk,1,18,completed,,,,
bkg_3401,course_main,2026-02-17,13:40,2,0,cart,0,18,completed,2026-02-17 13:19:00,2026-02-17 13:40:00,2026-02-17 17:29:00,229
